sa_advertising,sa_ann_rep_months,sa_avg_total_assets_net_of_reval,sa_building_net_addn_in_yr,sa_cf_net_frm_op_activity,sa_comm_equip_net_addn_in_yr,sa_company_name,sa_computer_it_net_addn_in_yr,sa_elec_install_fitting_net_addn_in_yr,sa_extra_ordi_inc,sa_finance1_cocode,sa_finance1_year,sa_gfa_net_addn_in_yr,sa_net_furn_social_oth_fxd_ast,sa_pat,sa_plant_net_addn_in_yr,sa_rnd_exp,sa_sales,sa_sw_net_addn_in_yr,sa_total_assets,sa_transport_infra_net_addn_in_yr,sa_transport_veh_net_addn_in_yr
198.9,12,2749.9,,-713.1,,FULFORD (INDIA) LTD.,,,43.1,75539,20150331,-3.1,0.3,23.1,-3.4,,2342.3,,2682.6,,
0.7,12,73.75,,2.3,,FUNWORLD & TOURISM DEVP. LTD.,,,,75614,20150331,,,-14.6,,,27.3,,70.3,,
0.2,12,69.45,,-0.8,,FUSION FITTINGS (I) LTD.,,,,75659,20150331,,,-31.2,,,,,54.0,,
0.1,12,15.9,,-0.8,,FUTURISTIC SECURITIES LTD.,,,,75782,20150331,,,0.3,,,,,16.0,,
0.1,12,17.1,,-1.2,,I O SYSTEM LTD.,,,,75870,20150331,,,-5.2,,,,,17.2,,
0.1,12,266.65,,154.5,,G C C L CONSTRUCTION & REALITIES LTD.,,,,75954,20150331,,,0.3,,,,,189.4,,
0.0,12,415.2,,0.4,,G C M SECURITIES LTD.,0.2,,,76001,20150331,5.5,,10.7,,,,,417.0,,5.3
,12,120.95,,35.3,,G CLARIDGE & CO. LTD.,,,,76030,20150331,,,0.1,,,2.6,,284.8,,
,12,62932.6,,1508.6,,B G R ENERGY SYSTEMS LTD.,,1.5,14.2,76161,20150331,93.9,10.9,421.5,77.4,,33781.8,0.7,62437.7,,3.4
1.0,12,1288.9,0.4,48.8,,G E E LTD.,1.4,,0.0,76191,20150331,12.4,0.5,23.7,8.5,,2001.6,,1369.8,,1.6
0.2,12,3873.9,0.0,153.9,,G E I INDUSTRIAL SYSTEMS LTD.,,,0.1,76204,20150331,-1.5,,-324.4,,,344.4,1.1,3694.9,,-2.6
0.1,12,296.95,,8.6,,G G AUTOMOTIVE GEARS LTD.,0.1,,,76266,20150331,2.1,0.1,4.7,-2.9,,245.9,,280.7,,4.8
,12,314.6,,-36.1,,G G DANDEKAR MACHINE WORKS LTD.,0.6,,,76270,20150331,12.9,0.3,-90.7,12.0,,51.7,,270.5,,
22.2,12,61249.6,,-11537.3,,G I C HOUSING FINANCE LTD.,2.0,,,76346,20150331,7.9,5.9,1029.6,,,,,67413.9,,
0.2,12,493.05,,,,MEYER APPAREL LTD.,0.1,0.2,,76373,20150331,2.7,0.3,-2.4,,,233.8,0.4,440.4,,1.7
0.6,12,501.75,,58.7,,G K B OPHTHALMICS LTD.,,,,76413,20150331,1.9,1.1,-22.6,1.1,,315.6,0.1,491.8,,-0.4
0.2,12,62.05,,-3.7,,G K CONSULTANTS LTD.,,,,76429,20150331,-1.5,-0.1,1.9,-1.4,,,,63.4,,
,15,7115.1,18.3,814.4,,G K N DRIVELINE (INDIA) LTD.,3.2,27.9,,76484,20150331,460.3,2.4,-22.3,415.8,37.0,12077.6,0.9,7152.7,,-8.2
1.5,12,1030.35,6.7,-42.6,,G K W LTD.,,,114.8,76533,20150331,7.4,0.6,10.6,,,3.3,0.1,1033.5,,
20.0,12,2634.9,15.8,21.0,,GRAVISS HOSPITALITY LTD.,1.2,,,76586,20150331,50.3,30.0,-22.5,4.0,,486.4,0.2,2632.2,,-0.9
,12,2132.15,-12.2,197.9,,G M BREWERIES LTD.,-0.2,-2.7,0.0,76626,20150331,-67.1,-1.6,186.3,-52.7,,10355.6,0.0,2058.1,,2.3
5.7,12,1941.25,1.5,270.7,,G M M PFAUDLER LTD.,,,10.8,76683,20150331,21.0,4.9,172.0,-3.2,9.0,2383.1,3.5,1953.6,,11.2
2.1,12,147631.2,,-1122.2,,G M R INFRASTRUCTURE LTD.,3.8,,,76718,20150331,41.5,10.0,-3526.5,24.6,,1877.6,0.2,151932.7,,
,12,3566.6,3.8,599.4,,PARRYS SUGAR INDS. LTD. [MERGED],,,,76722,20150331,79.6,0.3,-157.4,76.1,,2051.9,,3504.9,,-0.6
0.4,12,4041.65,17.2,3.2,,G N A AXLES LTD.,1.3,,,76780,20150331,372.5,3.2,86.3,346.9,,4564.2,,4264.8,,3.9
,12,275.05,6.4,20.2,,DELTA MAGNETS LTD.,0.2,,1.1,76897,20150331,-1.8,-3.3,10.6,-5.1,1.2,203.5,,415.0,,
,12,,,-0.2,,G P INDUSTRIES & INFRASTRUCTURES LTD.,,,,76910,20150331,,,-1.6,,,,,11.0,,
,12,95.25,,-0.7,,G R CABLES LTD.,,,,77003,20150331,,,-2.7,,,0.7,,94.6,,
0.1,12,2258.3,,10.8,,G R M OVERSEAS LTD.,0.1,,,77055,20150331,24.1,1.0,45.7,22.9,,5683.7,,2443.9,,0.1
,12,381.5,,-350.9,,SHIV OM INVST. & CONSULTANCY LTD.,,,,77098,20150331,277.9,,-29.0,,,,,702.1,,
0.7,12,1308.65,,167.3,,G S AUTO INTERNATIONAL LTD.,,,0.4,77142,20150331,84.7,16.7,-42.2,65.3,5.5,1748.7,,1346.0,,2.7
0.1,12,118.4,,25.1,,G S B FINANCE LTD.,-0.8,,,77148,20150331,-2.0,-1.2,0.6,,,,,105.5,,0.0
,12,19.1,,-0.5,,G S L SECURITIES LTD.,,,,77242,20150331,,,0.2,,,,,19.2,,
,12,3766.4,,64.2,,GOLDEN TOBACCO LTD.,0.1,,0.0,77393,20150331,1.0,,-306.3,0.9,6.1,1049.8,,3807.9,,
32.2,12,,6.4,3244.7,14.2,G T L LTD.,1.6,,7958.3,77413,20150331,-189.7,1.9,-8012.9,-217.8,46.6,13543.9,1.1,60769.1,,2.9
0.1,12,2622.1,61.4,253.1,,G T N INDUSTRIES LTD.,,-57.4,13.9,77423,20150331,-332.1,-2.6,-125.4,-555.8,,4086.9,-6.4,2684.8,,-4.8
0.1,12,1159.2,,-46.2,,G V FILMS LTD.,,,,77460,20150331,,,-43.0,,,56.7,,1211.6,,
0.1,12,3.55,,0.3,,G-TECH INFO TRAINING LTD.,,,,77554,20150331,,,0.1,,,2.0,,3.7,,
,12,6847.05,26.4,1004.0,,GABRIEL INDIA LTD.,,,,77591,20150331,320.7,5.7,600.2,273.3,146.1,15932.0,6.6,7099.7,,3.9
,12,44.3,,-28.7,,GAEKWAR MILLS LTD.,,,,77652,20150331,,,-29.0,,,,,53.0,,
,12,15.55,,3.0,,GAGAN GASES LTD.,,,,77670,20150331,,,1.6,,,15.6,,14.4,,
0.1,12,280.3,,-116.4,,GAGAN POLYCOT INDIA LTD.,,,,77691,20150331,,,1.6,,,1112.9,,353.1,,
,12,27.85,,-1.3,,GAJANAN SECURITIES SERVICES LTD.,-0.1,,,77819,20150331,-0.1,,-1.6,,,,,27.0,,
,12,123.65,,35.6,,GAJRA BEVEL GEARS LTD.,,,45.6,77895,20150331,,,37.4,,,7.3,,112.9,,
,12,95.05,,8.0,,GALADA FINANCE LTD.,,,0.1,77965,20150331,-7.5,-6.1,3.8,0.0,,8.5,,91.5,,-1.4
,12,293.85,-0.4,754.6,,GALADA POWER & TELECOMMUNICATION LTD.,0.1,,796.3,77967,20150331,0.1,0.1,752.3,1.8,,66.9,,275.5,,-1.0
,12,81.1,,5.5,,GALAXY AGRICO EXPORTS LTD.,,,,77983,20150331,1.2,0.1,-9.9,1.1,,49.3,,69.6,,
0.4,12,422.0,13.3,52.8,,GALAXY BEARINGS LTD.,0.0,0.1,0.1,77989,20150331,18.8,,28.7,5.0,,463.2,0.4,435.9,,
1.2,12,428.55,77.4,-2.8,,GALAXY ENTERTAINMENT CORPN. LTD.,-2.3,,0.9,78015,20150331,92.6,1.3,1.4,16.2,,405.5,,338.3,,
0.5,12,27233.3,139.8,-1615.7,,SHRI LAKSHMI COTSYN LTD.,,,,78035,20150331,528.2,1.2,-9343.1,387.1,,5963.0,,23447.0,,0.1
0.2,12,464.5,,142.5,,BABA ARTS LTD.,,,,78057,20150331,0.2,0.2,-26.3,,,859.5,,324.7,,
,12,14.4,,0.0,,GAMMA INFOWAY EXALT LTD.,,,,78234,20150331,,,-26.7,,,,,0.1,,
0.1,12,245.7,,18.8,,APLAYA CREATIONS LTD.,,,,78364,20150331,,,2.8,,,114.1,,267.5,,
0.8,12,1739.4,0.8,147.1,,GANDHI SPECIAL TUBES LTD.,,,0.1,78455,20150331,22.6,-1.5,158.0,22.6,,1026.5,0.3,1747.8,,0.4
,12,11.05,2.9,-0.6,,GANDHIDHAM SPINNING & MFG. CO. LTD.,,,,78466,20150331,2.9,,-0.9,,,,,10.9,,
372.2,12,6121.0,97.3,453.8,,BUTTERFLY GANDHIMATHI APPLIANCES LTD.,11.4,21.0,,78469,20150331,233.4,22.5,28.3,69.1,29.0,5800.3,8.6,5706.6,,3.5
,12,184.4,,0.1,,FUTURISTIC OFFSHORE SERVICES & CHEMICAL LTD.,,,,78509,20150331,,,-1.3,,,,,181.1,,
1.4,12,2599.2,71.8,269.7,,GANESH BENZOPLAST LTD.,0.1,,186.3,78518,20150331,54.6,-8.4,-2.8,-8.9,,1273.1,,2544.3,,
,12,,,28.0,,GANESH FOUNDRY & CASTINGS LTD.,,0.5,,78543,20150331,2.0,0.8,1.0,,,362.9,,166.3,,0.7
,12,16.3,,-1.3,,GANESH HOLDINGS LTD.,,,,78551,20150331,,,-1.5,,,,,15.4,,
29.7,12,10984.55,-2.4,505.1,,GANESH HOUSING CORPN. LTD.,0.4,,7.6,78554,20150331,1579.4,0.3,317.0,-5.6,,1845.4,2.7,11053.1,,
,12,4280.15,163.8,389.4,,GANESHA ECOSPHERE LTD.,,,5.2,78586,20150331,697.8,6.7,226.6,566.3,,6282.0,0.5,4436.2,,2.0
,12,,,2.8,,GANGA PHARMACEUTICALS LTD.,,,,78744,20150331,,,0.3,,,26.9,,54.0,,
,12,58.75,4.2,19.9,,GANGOTRI CEMENT LTD.,,,,78885,20150331,4.8,,0.4,0.5,,21.7,,65.4,,
0.4,12,2426.1,,,,GANGOTRI TEXTILES LTD.,,,48.8,78917,20150331,-185.7,,-599.8,-185.5,,743.5,,1929.9,,0.1
,12,408.8,,1.1,,GANON TRADING & FINANCE CO. LTD.,,,,78974,20150331,,,1.1,,,1512.7,,240.8,,
,12,321.45,,-7.7,,INDIA INFRASPACE LTD.,,,,79018,20150331,,,-0.4,,,270.6,,269.9,,
43.6,12,19980.65,28.7,3819.1,,GARDEN SILK MILLS LTD.,43.2,24.4,,79147,20150331,-23.2,24.6,-1427.6,-157.8,,28470.0,0.4,19684.3,,4.1
0.2,12,1304.4,38.5,61.7,,GARG FURNACE LTD.,,,,79220,20150331,125.7,0.1,5.4,83.8,,1599.5,,1495.0,,3.3
0.2,12,2107.1,,-180.3,,GARNET CONSTRUCTION LTD.,0.3,,0.0,79369,20150331,0.5,0.2,6.6,,,285.6,,2136.6,,
0.4,12,2943.3,,-25.8,,K S S LTD.,,,,79379,20150331,-6.3,-1.8,-18.1,-4.5,,9.1,,2928.8,,
0.1,12,24.45,,-23.6,,GARODIA CHEMICALS LTD.,,,,79389,20150331,,,-18.5,,,,,21.8,,
,9,72.2,,-4.9,,GARWARE MARINE INDS. LTD.,,,,79479,20150331,-0.5,,-7.6,,,9.7,,65.6,,-0.5
1.4,12,9716.1,272.5,879.1,,GARWARE POLYESTER LTD.,21.9,,161.4,79484,20150331,1044.0,39.1,173.4,714.3,13.8,9534.6,2.8,10480.0,,-8.8
,12,7086.85,0.9,446.4,,GLOBAL OFFSHORE SERVICES LTD.,0.2,,0.2,79489,20150331,-514.4,0.3,206.8,,,977.8,,7083.5,,-515.8
,12,127.15,,-1.0,,GARWARE SYNTHETICS LTD.,,,,79490,20150331,,,6.1,,,90.9,,126.2,,
39.0,12,6501.2,61.3,745.0,,GARWARE-WALL ROPES LTD.,,8.7,0.0,79494,20150331,231.9,24.3,430.5,81.2,38.2,7884.0,37.3,7004.3,,13.7
449.0,12,569749.55,3086.6,24440.7,,G A I L (INDIA) LTD.,,1728.4,628.6,79498,20150331,73329.4,774.6,30391.7,67617.4,203.1,573847.2,23.9,569369.3,,28.1
3.5,12,8417.8,77.1,732.0,,GATEWAY DISTRIPARKS LTD.,-3.1,20.8,,79550,20150331,441.0,214.7,806.9,,,2758.9,,9059.9,,153.3
14.2,12,9702.05,438.1,-349.9,,GATI LTD.,58.3,,,79600,20150331,626.8,93.1,238.7,17.5,,4296.1,,10049.8,,-5.7
,12,51.55,,-15.4,,GAURAV MERCANTILES LTD.,,,,79723,20150331,,,2.0,,,7.7,,52.5,,
4.4,12,34158.65,,-1311.6,,GAYATRI PROJECTS LTD.,,,,80013,20150331,77.1,,220.5,75.4,,15541.0,,35122.4,,1.7
,12,1649.6,,10.8,,GAYATRI BIOORGANICS LTD.,0.2,,10.1,80021,20150331,6.9,,39.3,6.0,,2665.2,,1479.9,,0.7
0.2,12,37.65,,-0.7,,GAYATRI TISSUE & PAPERS LTD.,,,,80028,20150331,,,2.0,,,38.5,,37.3,,
0.1,12,79.85,,3.2,,G C C L INFRASTRUCTURE & PROJECTS LTD.,,,,80089,20150331,-12.2,0.4,-0.7,-12.6,,1.1,,82.1,,
48.0,12,1339.5,,-806.0,,ATLAS JEWELLERY INDIA LTD.,1.8,0.7,,80152,20150331,67.1,7.1,31.7,,,2005.8,,1926.9,,
,12,643.9,,,,GEEFCEE FINANCE LTD.,,,,80241,20150331,,,0.0,,,,,643.9,,
,12,870.8,,-1.4,,SIGRUN HOLDINGS LTD.,,,,80249,20150331,,,-156.7,,,,,705.2,,
,12,366.85,5.8,,,GEEKAY WIRES LTD.,0.2,,,80259,20150331,13.2,0.1,2.3,6.8,,717.6,,446.9,,0.3
,12,203.85,,-4.2,,GEM SPINNERS INDIA LTD.,,,,80487,20150331,0.8,,-1.0,,,133.6,,160.9,,0.7
,12,2849.4,,636.4,,GEMINI COMMUNICATION LTD.,3.2,3.7,,80522,20150331,7.6,0.6,-887.1,,,495.5,,1636.5,,0.1
,12,239.2,,-37.6,,GEMSTONE INVESTMENTS LTD.,,,,80629,20150331,,,4.1,,,,,246.9,,
0.1,12,341.95,,-4.3,,GENESIS DEVELOPERS & HOLDINGS LTD.,,,,80806,20150331,,,0.1,,,,,342.0,,
,12,2372.4,,11.3,,GENESYS INTERNATIONAL CORPN. LTD.,0.8,,,80856,20150331,46.2,-0.2,45.8,,,602.7,,2445.4,,-8.2
0.1,12,55.4,,-2.6,,NIHAR INFO GLOBAL LTD.,0.5,,,80858,20150331,0.5,,2.7,,,16.2,,70.9,,
59.5,12,9701.25,183.2,-128.5,,GENUS POWER INFRASTRUCTURES LTD.,6.8,,24.1,80995,20150331,407.7,4.6,531.2,192.4,96.6,9241.4,7.1,10573.4,,0.5
35.3,12,6544.65,1.5,406.9,,GEOJIT FINANCIAL SERVICES LTD.,51.7,-13.9,0.9,81038,20150331,92.7,7.3,675.5,1.3,16.2,12.9,47.2,6519.1,,-2.9
,12,59.6,,-3.3,,GEOLOGGING INDUSTRIES LTD.,,,,81041,20150331,-0.6,-0.6,2.3,,,10.7,,56.6,,
9.0,12,4673.9,282.0,114.0,,GEOMETRIC LTD. [MERGED],-12.0,59.0,,81054,20150331,382.0,46.0,765.0,,,3815.0,8.0,4903.0,,-1.0
132.5,12,24923.45,19.0,865.1,,MAHINDRA LIFESPACE DEVELOPERS LTD.,9.3,,,81173,20150331,38.1,0.3,2333.0,1.1,,6240.2,,25754.9,,2.1
0.2,12,98.65,,8.7,,MIVEN MACHINE TOOLS LTD.,,,,81498,20150331,0.3,,-24.7,0.3,0.7,72.1,,86.9,,
0.1,12,96.65,,,,GILADA FINANCE & INVSTS. LTD.,,,,81531,20150331,,,9.8,,,,,137.0,,
,12,7947.7,12.9,468.1,,GILLANDERS ARBUTHNOT & CO. LTD.,-0.5,1.2,124.4,81568,20150331,163.0,5.3,-32.1,143.0,1.1,8632.2,1.6,8065.7,,-1.4
2226.0,12,11429.1,5.2,1719.3,,GILLETTE INDIA LTD.,,,1624.8,81580,20150630,150.7,30.7,1581.3,115.1,,18855.6,,12186.9,,-0.3
0.1,12,381.15,4.3,42.1,,GINI SILK MILLS LTD.,-0.1,0.3,1.9,81630,20150331,69.4,-0.2,27.5,65.1,,406.1,,461.1,,
,12,6157.65,10.9,806.5,,GINNI FILAMENTS LTD.,1.3,5.9,9.0,81643,20150331,116.2,2.2,77.8,80.2,,8421.6,,5907.5,,0.4
,12,639.5,,77.5,,GIRDHARILAL SUGAR & ALLIED INDS. LTD.,,,,81718,20150331,1.5,0.2,32.5,,,1449.8,,909.1,,1.3
93.6,12,90133.6,-15.2,2513.0,,GITANJALI GEMS LTD.,-62.9,,,82000,20150331,-151.0,-43.1,188.6,-16.3,,71579.4,,94332.3,,-13.5
0.1,12,185.15,,9.4,,GLANCE FINANCE LTD.,,,,82103,20150331,,,15.2,,,20.6,,191.8,,
,15,63175.2,300.3,3408.8,,GLAXOSMITHKLINE PHARMACEUTICALS LTD.,,,5.8,82150,20150331,200.9,18.6,4716.5,-165.8,21.9,34440.9,,64899.2,,47.8
,12,66166.75,2356.3,1450.9,,GLENMARK PHARMACEUTICALS LTD.,,,,82197,20150331,9327.1,3882.8,10075.3,2694.2,2773.1,52860.3,93.5,86191.5,,6.8
,12,3487.95,,127.7,,METROGLOBAL LTD.,,,,82276,20150331,33.1,,235.3,,,3604.7,,3690.9,,
0.1,12,441.3,,-29.8,,GLOBAL CAPITAL MARKET LTD.,,,,82285,20150331,-1.4,,0.8,-1.4,,,,436.8,,
,12,87.45,,22.2,,GLOBAL FILMS & BROADCASTING LTD.,,,,82346,20150331,,,0.0,,,25.6,,82.9,,
0.0,12,50.45,,-4.5,,GLOBAL FINANCE & SECURITIES LTD.,,,,82348,20150331,,,1.0,,,,,51.1,,
,12,14.2,,,,GLOBAL FOODS LTD.,,,,82357,20150331,,,,,,,,14.2,,
,12,40.35,,11.6,,GLOBE COMMERCIALS LTD.,,,,82532,20150331,,,0.5,,,18.5,,59.9,,
,12,78.75,,0.5,,GLOBE INDUSTRIAL RESOURCES LTD.,,,,82549,20150331,,,5.2,,,,,81.6,,
,12,2647.9,14.4,310.9,,GLOSTER LTD.,,25.0,0.4,82686,20150331,93.7,0.8,132.4,52.5,,3277.9,0.4,5068.1,,0.6
,12,2979.1,0.1,-57.6,,GOA CARBON LTD.,,,,82760,20150331,83.0,0.1,-100.9,83.3,,2147.6,,2600.0,,-0.5
,12,253.0,,-54.3,,GODAVARI DRUGS LTD.,0.2,,,82913,20150331,2.1,0.1,36.5,,2.3,615.2,,348.6,,1.8
3161.4,12,20074.6,197.8,603.6,,GODFREY PHILLIPS INDIA LTD.,89.9,6.1,22.6,82982,20150331,758.7,32.0,1830.8,395.1,105.6,44531.2,0.2,20712.1,,37.6
6739.8,12,55553.35,3.1,7912.6,,GODREJ CONSUMER PRODUCTS LTD.,46.0,,0.0,83013,20150331,462.9,12.2,6544.5,257.9,148.5,47029.4,94.3,58616.7,,15.7
110.8,12,40472.25,8.5,-1237.8,,GODREJ INDUSTRIES LTD.,,,39.9,83018,20150331,544.1,13.8,1567.7,489.8,15.3,14125.6,2.4,43911.6,,29.6
70.4,12,45192.55,,-4277.4,,GODREJ PROPERTIES LTD.,6.2,,0.2,83025,20150331,48.9,3.1,1279.2,,,4848.1,30.8,47335.2,,5.2
,12,313.55,,56.3,,GOENKA BUSINESS & FINANCE LTD.,0.3,,,83143,20150331,0.6,0.3,5.1,,,,,311.6,,
702.8,15,10148.6,19.6,1075.3,,FEDERAL-MOGUL GOETZE (INDIA) LTD.,,,,83183,20150331,685.3,10.9,313.6,651.1,51.3,16824.6,,10744.8,,3.7
0.1,12,237.8,,-96.5,,GOGIA CAPITAL SERVICES LTD.,,,,83200,20150331,3.8,0.3,6.4,,,,,217.4,,3.5
,12,21116.1,20.9,-2526.3,,GOKUL REFOILS & SOLVENT LTD.,1.3,,1.9,83294,20150331,442.1,0.7,124.3,418.0,,58858.9,0.1,20476.5,,0.6
0.1,12,556.15,,1.0,,GOLD ROCK INVESTMENTS LTD.,-0.2,,,83435,20150331,2.1,0.9,16.4,,,,,565.0,,1.4
,12,36.3,,-0.5,,GOLDCOIN HEALTH FOODS LTD.,,,,83493,20150331,,,0.6,,,32.2,,36.7,,
,12,533.7,,108.6,,GOLDCREST CORPORATION LTD.,,,,83497,20150331,3.3,0.3,36.8,,,56.0,,506.0,,3.0
,12,33.15,,,,GOLDEN CAPITAL SERVICES LTD.,,,,83529,20150331,,,0.2,,,,,33.8,,
0.1,12,74.95,,1.6,,GOLDEN CARPETS LTD.,,0.1,,83532,20150331,0.1,,-3.1,,,9.5,,59.7,,
,12,1403.6,,57.2,,STYLAM INDUSTRIES LTD.,2.9,,,83635,20150331,21.5,0.3,93.9,4.0,,2183.9,,1494.3,,1.0
0.1,12,578.0,,-61.2,,GARBI FINVEST LTD.,,,,83686,20150331,,,0.3,,,,,574.8,,
0.5,12,1883.6,,-564.6,,GOLDEN GOENKA FINCORP LTD.,0.5,,,83700,20150331,0.5,,57.7,,,,,2204.6,,
0.1,12,2537.4,,-49.6,,GOLDIAM INTERNATIONAL LTD.,-15.2,,7.9,83783,20150331,-19.3,-9.2,111.5,0.6,,1191.6,5.8,2625.1,,-1.3
0.6,12,643.95,,-41.3,,GOLDLINE INTERNATIONAL FINVEST LTD.,0.1,,,83807,20150331,6.3,,4.0,,,59.0,,624.4,,6.2
,12,759.65,,45.1,,GOLDSTONE TECHNOLOGIES LTD.,1.5,,,83911,20150331,1.6,0.1,-40.5,,,290.8,,744.4,,
0.1,12,1568.6,,31.5,,GOLDSTONE INFRATECH LTD.,0.3,,,83912,20150331,17.6,3.6,49.2,10.7,,995.1,,1598.0,,3.0
,12,4.15,,0.0,,GOLDWON TEXTILES LTD.,,,,83932,20150331,,,-0.1,,,,,,,
,12,74.85,,1.5,,GOLECHHA GLOBAL FINANCE LTD.,,,,83955,20150331,,,1.7,,,,,75.6,,
0.1,12,332.3,,100.9,,GOLKONDA ENGINEERING ENTERPRISES LTD.,,,0.3,83975,20150331,1.8,,7.1,0.3,,638.3,,321.0,,1.5
5.5,12,605.1,,9.1,,GOLKUNDA DIAMONDS & JEWELLERY LTD.,0.2,,,83978,20150331,2.4,0.0,20.1,2.1,,928.8,0.1,597.5,,
0.1,12,323.1,,-12.7,,K D J HOLIDAYSCAPES & RESORTS LTD.,0.0,,,84039,20150331,,,-6.4,,,57.9,,302.4,,
0.3,12,2410.8,,226.8,,GONTERMANN-PEIPERS (INDIA) LTD.,,,0.4,84080,20150331,4.5,0.8,-228.9,3.7,6.3,1704.9,,2659.7,,
2.5,12,5483.9,143.4,823.4,,GOODLUCK INDIA LTD.,,,,84124,20150331,801.4,5.7,275.7,644.0,,11836.6,,5708.0,,6.6
,15,0.8,,-0.2,,GOOD VALUE IRRIGATION LTD.,,,,84147,20150331,,,-0.2,,,,,0.8,,
,8,2.1,,0.0,,GOOD VALUE MKTG. CO. LTD.,,,,84150,20150331,,,-0.1,,,,,2.1,,
1465.6,12,23099.75,121.6,3024.9,,KANSAI NEROLAC PAINTS LTD.,,,75.6,84205,20150331,629.2,65.5,2671.6,442.1,170.2,42105.4,,23539.2,,0.0
,12,435.75,,19.5,,GOPAL IRON & STEELS CO. (GUJARAT) LTD.,,,,84432,20150331,,,-25.0,,,144.5,,410.8,,
,12,1317.2,18.5,-15.9,,GOPALA POLYPLAST LTD.,0.6,8.8,,84491,20150331,181.5,1.0,-47.1,153.8,,2886.7,,1480.0,,-1.2
0.1,12,86.75,,3.0,,GORANI INDUSTRIES LTD.,,,,84628,20150331,2.8,,2.6,1.8,,69.1,,90.1,,1.0
,12,287.45,,-13.8,,G W L PROPERTIES LTD.,,,,84650,20150331,,,-3.1,,,,,400.2,,
0.1,12,82.4,43.4,13.6,,GOTHI PLASCON (INDIA) LTD.,,,,84719,20150331,43.4,,5.8,,,14.9,,80.5,,
69.0,12,2842.35,-0.5,279.3,,GOVIND RUBBER LTD.,,0.5,24.9,84917,20150331,28.0,0.5,0.6,28.6,,3405.2,0.6,2853.9,,-1.7
,12,807.8,,-111.0,,RISA INTERNATIONAL LTD.,,,,84940,20150331,1.0,0.1,27.2,,,1762.3,,1022.0,,0.9
0.1,12,138.85,2.4,12.6,,GOWRA LEASING & FINANCE LTD.,,,0.0,84962,20150331,2.4,,2.7,,,0.2,,139.9,,
,12,41.55,,17.2,,GOYAL ASSOCIATES LTD.,,,,84999,20150331,,,-0.1,,,,,32.8,,
,12,55.6,,,,G F L FINANCIALS INDIA LTD.,,,,85031,20150331,,,-0.1,,,,,56.1,,
,12,60.55,,-6.4,,GRAHAM FIRTH STEEL PRODUCTS (INDIA) LTD.,,,,85211,20150331,,,-5.1,,,,,59.5,,
,12,54.85,,2.8,,GRAND FOUNDRY LTD.,,,0.2,85276,20150331,1.1,,-23.2,1.1,,10.4,,48.8,,
0.1,12,136.55,,0.3,,GRANDMA TRADING & AGENCIES LTD.,,,,85336,20150331,,,1.6,,,,,136.5,,
2.3,12,9832.7,321.1,1345.7,,GRANULES INDIA LTD.,25.2,,,85379,20150331,2373.5,94.1,952.3,1057.3,84.0,12498.4,21.6,11089.1,,5.5
,12,0.1,,-0.2,,GRAPHIC CHARTS LTD.,,,,85397,20150331,,,-0.2,,,,,0.1,,
1121.6,12,3843.5,122.0,30.1,,DOLLAR INDUSTRIES LTD.,4.9,,0.3,85402,20150331,462.7,6.9,194.5,314.1,,7242.4,,4216.4,,14.8
63.3,12,141684.1,2818.0,4476.4,,GRASIM INDUSTRIES LTD.,,,17.5,85447,20150331,18858.2,146.1,5299.0,14786.2,299.6,69558.8,26.6,144444.7,,639.8
0.1,12,31.75,0.1,3.0,,GRATEX INDUSTRIES LTD.,,,,85461,20150331,-0.8,-0.9,-2.7,0.0,,8.0,,27.3,,
,12,4238.85,12.2,552.3,,GRAUER & WEIL (INDIA) LTD.,,,1.2,85467,20150331,86.4,13.3,331.9,43.0,70.5,4518.8,4.6,4182.6,,13.3
0.1,12,216.95,,-21.0,,GRAVITY (INDIA) LTD.,,,,85473,20150331,0.1,0.1,-6.4,,,282.1,,204.1,,
,12,94652.75,0.9,5301.2,,GREAT EASTERN SHIPPING CO. LTD.,,,,85543,20150331,-1074.0,9.2,3173.0,86.1,,17340.8,3.5,94453.8,,-1173.7
40.9,12,13395.65,-248.4,2233.5,,GREAVES COTTON LTD.,,,,85647,20150331,-103.4,2.3,815.3,155.3,264.4,18595.1,11.7,11668.8,,-1.7
,12,785.75,2.6,33.3,,MORGANITE CRUCIBLE (INDIA) LTD.,0.2,,,85649,20150331,27.1,2.6,60.2,21.4,0.6,918.5,0.3,750.0,,
0.1,12,892.3,,-208.1,0.2,LYKIS LTD.,0.4,,,85967,20150331,4.9,2.3,14.6,1.7,,1669.2,,997.7,,0.3
431.1,12,14459.35,-350.5,1864.1,,GREENPLY INDUSTRIES LTD.,,,2.9,85979,20150331,-2231.9,-71.3,1218.2,-1443.0,,15966.9,-79.5,11569.8,,-20.1
0.1,12,143.2,-0.1,14.0,,KOTHARI WORLD FINANCE LTD.,,,,86049,20150331,42.1,-0.3,10.0,,,23.5,,150.9,,
,12,,,4.9,,SIKOZY REALTORS LTD.,,,,86138,20150331,,,-4.0,,,9.9,,58.8,,
,12,8691.7,11.6,981.0,,GRINDWELL NORTON LTD.,6.4,0.9,,86189,20150331,221.6,23.6,1010.2,114.5,37.8,11946.5,3.9,9228.9,,2.9
,12,490.7,25.0,46.7,,GROB TEA CO. LTD.,1.1,2.3,0.4,86222,20150331,141.1,8.0,9.6,26.0,,618.2,,574.6,9.4,4.3
