sa_advertising,sa_ann_rep_months,sa_avg_total_assets_net_of_reval,sa_building_net_addn_in_yr,sa_cf_net_frm_op_activity,sa_comm_equip_net_addn_in_yr,sa_company_name,sa_computer_it_net_addn_in_yr,sa_elec_install_fitting_net_addn_in_yr,sa_extra_ordi_inc,sa_finance1_cocode,sa_finance1_year,sa_gfa_net_addn_in_yr,sa_net_furn_social_oth_fxd_ast,sa_pat,sa_plant_net_addn_in_yr,sa_rnd_exp,sa_sales,sa_sw_net_addn_in_yr,sa_total_assets,sa_transport_infra_net_addn_in_yr,sa_transport_veh_net_addn_in_yr
,12,64.8,,-3.6,,INTEGRAL KNIT CO. LTD.,,,,35950,20070331,,,-2.9,,,19.9,,57.6,,
,12,1055.4,,-102.0,,BINNY LTD.,,,,35984,20070331,,,-75.5,,,115.0,,1070.0,,
,12,12351.45,,1168.2,,BIOCON LTD.,,,0.3,36073,20070331,,,1583.5,,380.4,8887.7,,13104.6,,
,12,74.65,,409.8,,BIOFIL CHEMICALS & PHARMACEUTICALS LTD.,,,234.4,36081,20070331,,,225.1,,,20.3,,65.9,,
,12,487.85,,54.2,,BIOPAC INDIA CORPN. LTD.,,,,36112,20070331,,,-6.7,,,208.6,,508.8,,
,12,3641.75,,493.4,,3M INDIA LTD.,,,,36277,20071231,,,676.8,,3.9,6467.0,,4063.1,,
2006.2,12,69885.85,,16051.1,,IDEA CELLULAR LTD.,,,1.9,36278,20070331,,,5020.6,,,43664.0,,88950.2,,
,18,102.1,,-2.5,,BIRLA CAPITAL & FINANCIAL SERVICES LTD.,,,,36288,20070331,,,4.2,,,,,102.1,,
40.6,12,12480.5,,2959.1,,BIRLA CORPORATION LTD.,,,13.2,36303,20070331,,,3262.3,,,17867.0,,14718.2,,
,12,1212.35,,17.5,,BIRLA CABLE LTD.,,,0.8,36309,20070331,,,-6.3,,,595.3,,1234.4,,
,12,199.85,,44.0,,BIRLA PRECISION TECHNOLOGIES LTD.,,,,36354,20070331,,,60.2,,,250.7,,228.6,,
2.4,12,107.55,,-13.6,,BIRLA TRANSASIA CARPETS LTD.,,,,36390,20070331,,,-36.1,,,31.6,,109.5,,
58.6,12,2952.85,,70.1,,DIGJAM LTD. [MERGED],,,5.6,36391,20070331,,,-226.9,,1.9,1092.0,,1697.2,,
3.3,18,2535.7,,27.4,,BIRLA POWER SOLUTIONS LTD.,,,2.3,36392,20070331,,,57.5,,7.1,2297.4,,2605.6,,
,12,46.9,,,,BIRMINGHAM THERMOTECH LTD.,,,,36403,20070331,,,,,,,,46.9,,
,12,50.55,,1.6,,BISIL PLAST LTD.,,,,36462,20070331,,,1.4,,,37.1,,51.1,,
3.0,12,328.85,,,,BLISS G V S PHARMA LTD.,,,,36711,20070331,,,38.4,,,629.0,,576.8,,
1.4,12,360.05,,10.7,,BLOOM DEKOR LTD.,,,,36743,20070331,,,0.1,,,315.6,,356.3,,
,12,26.95,0.1,7.6,,BLOOM INDUSTRIES LTD.,,,,36748,20070331,0.1,,7.8,,,21.1,,27.2,,
,12,5.2,,,,BLOOMFIELDS AGRITEX (INDIA) LTD.,,,,36763,20070331,,,,,,,,5.2,,
5.2,12,356.6,,90.5,,BLOSSOM INDUSTRIES LTD.,,,1.1,36793,20070331,,,80.8,,,738.4,,402.5,,
,12,1645.35,,136.9,,BLUE BLENDS (INDIA) LTD.,,,44.1,36864,20070331,,,20.4,,,1215.7,,1610.4,,
,12,109.45,,1.5,,VISHWAMITRA FINANCIAL SERVICES LTD.,,,,36866,20070331,,,-1.5,,,,,105.4,,
,12,59.0,,-0.2,,BLUE BLENDS PETROCHEMICALS LTD.,,,,36869,20070331,,,-0.3,,,,,58.8,,
,12,243.25,,-8.4,,BLUE CHIP INDIA LTD.,,,,36895,20070331,,,3.3,,,,,164.2,,
,12,13.65,,,,BLUE CHIP LEASING & FINANCE LTD.,,,0.2,36898,20070331,,,0.5,,,,,13.7,,
,12,36.7,,-1.6,,BLUE CHIP TEX INDS. LTD.,,,,36905,20070331,,,1.0,,,87.9,,36.0,,
,12,9.2,,,,BLUE CIRCLE SERVICES LTD.,,,,36924,20070331,,,0.0,,,0.1,,9.2,,
,12,3918.7,,823.7,,BLUE DART EXPRESS LTD.,,,,36937,20071231,,,698.6,,,8087.2,,4319.6,,
,12,51.3,,,,BLUE DIAMOND SECURITIES & FINANCE LTD.,,,,36947,20070331,,,0.0,,,2.4,,51.1,,
,12,732.2,,37.4,,BLUE STAR INFOTECH LTD. [MERGED],,,0.1,37077,20070331,,,75.9,,,798.6,,758.5,,
177.3,12,7198.2,,696.4,,BLUE STAR LTD.,,,20.3,37079,20070331,,,711.8,,5.5,15945.8,,8413.4,,
,12,,,,,BLUECHIP STOCKSPIN LTD.,,,,37133,20070331,,,-0.1,,,,,64.3,,
,12,52.7,,3.3,,BOBSHELL ELECTRODES LTD.,,,,37218,20070331,,,-9.4,,,22.4,,46.4,,
,12,319.05,,,,BOHRA INDUSTRIES LTD.,0.0,,,37296,20070331,3.2,0.1,1.6,2.8,,254.2,,323.2,,0.3
,12,9.65,,,,BOISTUR COMMERCIAL LTD.,,,,37323,20070331,,,1.4,,,1.7,,10.5,,
17.0,12,3558.25,,32.7,,BOMBAY BURMAH TRDG. CORPN. LTD.,,,9.2,37410,20070331,,,118.2,,0.9,2230.9,,3665.6,,
0.1,12,88.8,,8.7,,BOMBAY CYCLE & MOTOR AGENCY LTD.,,,,37441,20070331,,,9.6,,,134.4,,85.4,,
96.2,12,14422.8,,105.3,,BOMBAY DYEING & MFG. CO. LTD.,,,84.6,37451,20070331,,,-396.9,,4.6,5014.2,,18013.3,,
,12,1728.65,,-174.9,,E-LAND APPAREL LTD.,,,,37464,20070331,,,175.4,,,1638.6,,2547.7,,
0.1,12,582.95,,0.0,,BOMBAY OXYGEN CORPN. LTD.,,,13.3,37541,20070331,,,2.1,,,330.1,,614.2,,
0.4,12,189.45,,-1.9,,BOMBAY PAINTS LTD. [MERGED],,,0.6,37542,20070331,,,13.2,,3.2,355.5,,244.9,,
,12,7.15,,-1.8,,SASHWAT TECHNOCRATS LTD.,,,8.2,37554,20070331,,,6.3,,,,,10.1,,
,12,13.75,,11.2,,BOMBAY POTTERIES & TILES LTD.,,,,37555,20070331,,,-0.8,,,,,13.3,,
6.2,12,269.9,,11.0,,BOMBAY SWADESHI STORES LTD.,,,,37601,20070331,,,4.0,,,236.5,,281.3,,
,12,27.85,,-8.7,,BOMBAY WIRE ROPES LTD.,,,,37626,20070331,,,-4.8,,,,,26.5,,
0.2,12,15.65,,0.3,,B K V INDUSTRIES LTD.,,,,37643,20070331,,,-1.8,,,35.2,,14.8,,
3.4,12,21210.25,,1740.2,,BONGAIGAON REFINERY & PETROCHEMICALS LTD. [MERGED],,,,37735,20070331,,,1849.8,,,65651.4,,21918.8,,
,12,531.35,1.6,55.0,,BORAX MORARJI LTD.,,,0.1,37882,20070331,24.6,0.2,24.3,21.3,0.8,686.6,,561.3,,1.5
2.3,12,812.55,,46.2,,BOROSIL GLASS WORKS LTD.,,,,37935,20070331,96.5,,110.3,,,737.1,,1166.6,,
,12,1756.4,,191.8,,BOSCH REXROTH (INDIA) PVT. LTD.,,,1.2,37953,20071231,,,247.9,,,2888.5,,1884.6,,
,12,54.8,,,,JYOTHI INFRAVENTURES LTD.,,,,38011,20070331,,,,,,,,54.8,,
,12,17.2,,,,BOSTON LEASING & FINANCE LTD.,,,,38033,20070331,,,,,,,,17.2,,
,12,,,0.1,,AMBER FABRICS LTD.,,,,38037,20070331,,,-0.5,,,0.6,,52.9,,
,12,98.85,,-2.2,,BRADY & MORRIS ENGG. CO. LTD.,1.3,,1.0,38148,20070331,1.3,,8.1,,,156.2,,138.7,,
,12,1573.4,-7.1,,,BRAHMAPUTRA INFRASTRUCTURE LTD.,1.0,,,38163,20070331,129.8,3.3,132.1,130.8,,1548.7,,1825.6,,1.8
0.3,12,1190.05,,-265.5,,BILPOWER LTD.,,,,38179,20070331,,,172.8,,,2458.7,,1569.0,,
,12,164.05,,9.8,,BRAHMANAND HIMGHAR LTD.,,,,38202,20070331,,,0.5,,,34.5,,167.4,,
,12,68.1,2.0,4.5,,BRAKES AUTO (INDIA) LTD.,,,,38308,20070331,2.0,,0.7,,,341.6,,78.1,,
,12,13.3,,-1.2,,A B C GAS (INTERNATIONAL) LTD.,,,,38376,20070331,,,1.5,,,8.4,,16.5,,
,12,35.85,,-0.1,,BRAWN BIOTECH LTD.,,,,38402,20070331,,,0.8,,,3.3,,36.0,,
0.7,12,229.0,,27.8,,I M + CAPITALS LTD.,,,,38452,20070331,,,47.2,,,,,244.9,,
,12,24.35,,-0.9,,BRIDGE SECURITIES LTD.,,,,38497,20070331,,,-7.4,,,,,20.4,,
44.2,12,5799.4,,-792.8,,BRIGADE ENTERPRISES LTD.,,,,38518,20070331,,,747.4,,,3903.5,,7151.9,,
4.2,18,1190.8,,319.3,,BRIGHT BROTHERS LTD.,,,803.1,38537,20071231,,,555.1,,,3283.5,,1199.3,,
,12,80.35,,,,BRIJLAXMI LEASING & FINANCE LTD.,,,,38750,20070331,,,0.2,,,,,80.4,,
,12,266.9,,7.5,,BRILLIANT PORTFOLIOS LTD.,,,,38800,20070331,,,1.8,,,38.0,,204.5,,
,12,64.9,,-16.4,,STAMPEDE CAPITAL LTD.,,,,38803,20070331,,,-16.7,,,,,46.9,,
,12,7.8,,2.2,,BRINDABAN HOLDINGS & TRDG. LTD.,,,,38823,20070331,,,0.3,,,,,8.0,,
,12,55.9,,5.1,,SOFTECH INFINIUM SOLUTION LTD.,,,,38845,20070331,,,0.9,,,24.6,,56.8,,
1356.6,12,9200.3,,870.0,,BRITANNIA INDUSTRIES LTD.,,,25.6,38924,20070331,,,1076.5,,22.1,23830.7,,9617.2,,
,12,13.1,,,,BRITELITE CARBONS LTD.,,,,38950,20070331,,,-1.1,,,6.7,,12.3,,
,12,6.7,,-0.1,,BRONZE TRADING LTD.,,,,39063,20070331,,,0.0,,,,,6.7,,
24.4,12,492.7,,-110.9,,BRUSHMAN (INDIA) LTD.,,,,39163,20070331,,,42.7,,,514.2,,691.7,,
,12,49.95,,-0.2,,BUBNA MAJOR BIOTECH LTD.,,,,39190,20070331,,,-0.2,,,,,50.0,,
,12,104.0,,0.1,,SUNBRIGHT STOCK BROKING LTD.,,,,39193,20070331,,,-0.3,,,,,107.4,,
,12,849.9,,-20.5,,BUDGE BUDGE CO. LTD.,,,5.3,39233,20070331,,,1.4,,,418.9,,894.8,,
0.8,12,274.25,,15.5,,BURNPUR CEMENT LTD.,,,,39590,20070331,9.0,,11.0,9.0,,261.1,,397.9,,
0.3,12,61.25,,-12.4,,BURR BROWN (INDIA) LTD.,,,,39595,20070331,,,-21.0,,,,,58.8,,
,12,4184.8,,-219.5,,C & C CONSTRUCTIONS LTD.,,,,39807,20070630,,,331.7,,,3304.2,,5480.2,,
0.2,12,243.45,,-6.7,,SHELTER INFRA PROJECTS LTD.,,,,39949,20070331,,,-6.8,,,125.4,,281.5,,
6.1,12,273.35,,-26.3,,C C S INFOTECH LTD.,,,,39998,20070331,,,20.3,,,453.7,,273.3,,
,12,291.5,,15.6,,C D R HEALTH CARE LTD.,,,,40062,20070331,,,105.7,,,8.4,,269.9,,
,12,107.1,,9.8,,SAFIRE GLOBAL MEDICARE LTD.,,,,40063,20070331,,,-5.9,,,,,92.9,,
,12,53808.45,,10417.3,,C E S C LTD.,,,,40112,20070331,,,3007.0,,,25747.7,,76607.1,,
,12,2049.0,,-9.4,,IGARASHI MOTORS INDIA LTD.,,,25.0,40158,20070331,,,60.7,,,2537.2,,2221.3,,
,12,372.8,,18.9,,C G IMPEX LTD.,,,,40159,20070331,2.0,,20.2,0.1,,1751.5,,408.2,,1.9
0.1,12,117.5,,7.2,,C G-V A K SOFTWARE & EXPORTS LTD.,,,,40202,20070331,,,0.3,,,53.8,,118.5,,
10.1,12,950.2,,226.7,,C H L LTD.,,,,40228,20070331,,,170.3,,,762.6,,1019.1,,
,12,3.6,,0.0,,C H P L INDUSTRIES LTD.,,,,40234,20070331,,,,,,,,0.4,,
,12,111.55,,57.4,,C I F C O FINANCE LTD.,-1.4,,,40255,20070331,-126.4,-2.6,0.3,-121.2,,,,80.0,,-1.2
,12,126.8,,2.3,,C J GELATINE PRODUCTS LTD.,,,,40290,20070331,,,3.2,,,149.2,,256.6,,
17.3,12,7319.85,,1471.9,,C M C LTD. [MERGED],,,,40470,20070331,,,640.1,,110.9,9875.2,,7489.8,,
,12,185.65,,6.8,,C M I LTD.,,,96.4,40497,20070331,,,77.6,,,228.9,,177.0,,
0.8,12,212.1,,-1.9,,AASTHA BROADCASTING NETWORK LTD.,,,,40516,20070331,,,1.8,,,94.4,,224.0,,
,12,151.45,,0.1,,C M S FINVEST LTD.,,,,40555,20070331,,,0.6,,,,,151.0,,
,12,86.5,,-18.3,,C P E C LTD.,,,,40661,20070331,,,0.4,,,83.5,,95.8,,
,12,1071.7,,,,JINPRABHU INFRASTRUCTURE DEVELOPMENTS LTD.,,,,40758,20070331,,,0.4,,,3.5,,1071.9,,
,12,170.35,0.4,3.8,,COSYN LTD.,-5.4,1.5,0.8,40971,20070331,3.9,0.6,19.5,,,131.5,6.2,192.9,,0.6
1.4,12,466.05,,44.8,,C T R MANUFACTURING INDS. LTD.,,,,41031,20070331,,,55.8,,10.2,699.8,,532.7,,
0.7,12,844.55,,-11.6,,CENTUM ELECTRONICS LTD.,,,,41136,20070331,,,120.4,,,1062.8,,721.8,,
,12,2297.1,,-193.3,,CABLE CORPN. OF INDIA LTD.,,,3.2,41168,20070331,,,-73.3,,1.1,1365.4,,2205.6,,
,12,1812.25,,331.9,,CABOT INDIA LTD.,,,,41184,20070930,,,47.3,,,2705.9,,1774.7,,
1574.4,12,7628.2,,1885.7,,MONDELEZ INDIA FOODS PVT. LTD.,,,1.7,41222,20071231,,,1176.5,,48.9,14419.2,,8183.1,,
251.0,12,17398.0,,2258.0,,CADILA HEALTHCARE LTD.,,,,41246,20070331,,,2047.0,,1291.0,15384.0,,19191.0,,
0.1,12,170.95,,2.7,,CALCOM VISION LTD.,,,,41332,20070331,,,-17.3,,1.0,70.7,,163.1,,
,12,5635.4,,-836.1,,JYOTHY CONSUMER PRODUCTS LTD. [MERGED],,,0.2,41355,20071231,,,110.1,,,4303.3,,6236.2,,
1.3,12,655.35,,-118.8,,CALIFORNIA SOFTWARE CO. LTD.,,,,41557,20070331,,,59.5,,,475.2,,881.3,,
,12,11.1,,11.5,,CALS REFINERIES LTD.,,,,41595,20070331,-0.4,,-0.2,,,0.3,,11.1,,
6.6,12,301.85,,129.3,,CAMLIN FINE SCIENCES LTD.,,,9.2,41761,20070331,,,-18.2,,6.4,494.7,,603.6,,
67.8,12,1127.35,,-138.4,,KOKUYO CAMLIN LTD.,,,460.5,41764,20070331,,,360.7,,6.3,1954.4,,868.0,,
,12,755.85,,61.4,,CAMPHOR & ALLIED PRODUCTS LTD.,,,2.8,41793,20070331,,,16.8,,6.2,1282.7,,735.1,,
1.5,12,165.7,,22.4,,CAMSON BIO TECHNOLOGIES LTD.,,,,41809,20070331,,,33.8,,42.1,174.6,,210.6,,
2.9,12,19040.65,,-1550.6,,CAN FIN HOMES LTD.,,,0.1,41823,20070331,,,301.0,,,,,19940.8,,
392.8,12,1483403.7,235.8,84547.9,,CANARA BANK,,,4.9,41860,20070331,2049.9,1814.1,14208.1,,,,,1660990.8,,
,12,22.95,,,,CANARA STEEL LTD.,,,,41881,20070331,,,-0.4,,,,,22.6,,
,12,33.45,,3.3,,CAPFIN INDIA LTD.,,,,42119,20070331,,,0.1,,,,,33.4,,
0.3,12,480.65,,-79.3,,C H D DEVELOPERS LTD.,,,,42168,20070331,,,91.6,,,410.1,,822.2,,
,12,49.55,,5.1,,CAPITAL TRADE LINKS LTD.,,,,42217,20070331,,,0.1,,,,,49.9,,
0.3,12,135.85,,2.7,,CAPITAL TRUST LTD.,,,,42219,20070331,,,-1.5,,,113.6,,136.8,,
0.4,9,403.95,,24.4,,CAPLIN POINT LABORATORIES LTD.,,,,42236,20070331,,,14.4,,,446.9,,384.8,,
,12,37.9,,1.8,,CAPMAN FINANCIALS LTD.,,,,42240,20070331,,,1.0,,,,,38.7,,
,12,53.4,,1.3,,CAPRICORN SYSTEMS GLOBAL SOLUTIONS LTD.,1.8,,,42277,20070331,3.4,,0.2,,,8.9,,53.9,,1.6
,12,1182.6,,67.4,,CAPRIHANS INDIA LTD.,,,18.0,42306,20070331,,,67.5,,2.3,1424.6,,1263.5,,
,12,13243.3,,312.1,,GRAPHITE INDIA LTD.,,,967.9,42434,20070331,,,1938.7,,5.2,9088.4,,14452.5,,
16.0,12,6005.55,,536.0,,CARBORUNDUM UNIVERSAL LTD.,,,70.4,42443,20070331,,,586.6,,2.1,5313.7,,7001.4,,
44.5,12,475.6,24.7,34.1,,C L EDUCATE LTD.,0.8,,,42521,20070331,31.1,1.6,47.8,0.7,,687.1,2.4,554.7,,
,12,401.55,,38.9,,CARNATION INDUSTRIES LTD.,,,,42682,20070331,,,2.5,,,484.9,,425.6,,
41.5,12,226.5,,30.7,,ZYDUS WELLNESS LTD.,,,,42684,20070331,,,42.7,,,462.9,,257.4,,
,12,142.05,,,,CARONA LTD.,,,22.6,42719,20070331,,,24.7,,,22.5,,145.1,,
913.4,12,8884.05,,3568.3,,CASTROL INDIA LTD.,,,0.5,42974,20071231,,,2184.3,,67.0,23044.4,,9688.3,,
,12,126.95,,19.4,,CASTRON TECHNOLOGIES LTD.,,,0.1,42980,20070331,,,-1.0,,,97.8,,141.1,,
,12,36.45,,,,SREELEATHERS LTD.,,,,42995,20070331,,,-0.1,,,,,36.3,,
0.3,12,53.5,,7.5,,CAT TECHNOLOGIES LTD.,,,,42997,20070331,,,17.7,,,40.6,,66.9,,
1.8,12,111.45,,3.8,,CATVISION LTD.,,,,43062,20070331,,,3.0,,,112.8,,115.4,,
,12,,,,,CAVALET INDIA LTD.,,,,43093,20070331,,,0.0,,,,,3.4,,
,12,1116.1,,99.4,,C F L CAPITAL FINANCIAL SERVICES LTD.,,,4.5,43152,20070331,,,24.2,,,0.8,,1071.5,,
116.8,12,14276.75,,1067.6,,CEAT LTD.,,,1.2,43155,20070331,,,392.5,,17.6,23972.5,,14301.6,,
,12,80.6,-10.3,,,CEBON INDIA LTD.,,,106.9,43163,20070331,-38.7,,90.7,-27.4,,35.6,,65.0,,
,12,330.8,,-3.2,,CEEJAY FINANCE LTD.,,,,43227,20070331,,,12.0,,,,,344.0,,
0.2,12,838.3,,104.3,,EXEDY INDIA LTD.,,,,43235,20070331,,,13.2,,0.1,1074.7,,831.8,,
,12,258.6,,-26.5,,CEENIK EXPORTS (INDIA) LTD.,,,,43250,20070331,,,5.2,,,111.9,,264.5,,
0.1,12,130.75,,-0.9,,CEETA INDUSTRIES LTD.,,,,43258,20070331,,,12.4,,,95.0,,128.6,,
87.7,12,3524.85,,82.8,,CELEBRITY FASHIONS LTD.,,,,43288,20070331,,,-55.0,,,3267.0,,3916.3,,
,12,74.4,,-14.4,,CELLULOSE PRODUCTS OF INDIA LTD.,,,,43355,20070331,-49.6,,-4.7,,,,,25.9,,
,12,87.0,,6.4,,CENLUB INDUSTRIES LTD.,,,,43406,20070331,,,9.0,,,134.4,,94.5,,
,12,1155.2,,89.8,,AKZO NOBEL CHEMICALS (INDIA) LTD. [MERGED],,,,43415,20070331,,,143.6,,,553.5,,1253.2,,
0.4,12,270.8,,-16.3,,CENTENIAL SURGICAL SUTURE LTD.,,,,43443,20070331,,,10.2,,,368.5,,271.1,,
60.1,12,837094.9,-124.4,27734.0,,CENTRAL BANK OF INDIA,,,,43461,20070331,1139.1,1263.5,4980.1,,,,,933436.6,,
0.1,12,1840.65,,,,CENTRAL DEPOSITORY SERVICES (INDIA) LTD.,,,,43479,20070331,,,192.7,,,1.9,,1964.3,,
,12,12.35,,-0.5,,CENTRAL PROVINCES RAILWAYS CO. LTD.,,,,43535,20070331,,,-0.3,,,,,12.2,,
,12,30.5,,5.9,,CENTRON INDUSTRIAL ALLIANCE LTD.,,,,43596,20070331,,,18.3,,,38.8,,38.4,,
0.4,12,432.0,,-18.0,,CENTRUM CAPITAL LTD.,,,,43600,20070630,,,107.7,,,,,611.7,,
98.9,12,150802.0,-3.8,11011.1,,CENTURION BANK OF PUNJAB LTD. [MERGED],,,11.2,43618,20070331,434.2,438.0,1213.8,,,,,187910.8,,
,12,10.45,,-0.6,,ARUNJYOTI BIO VENTURES LTD.,,,,43634,20070331,,,0.1,,,,,10.9,,
,12,10465.95,,-238.8,,CENTURY ENKA LTD.,,,72.0,43677,20070331,,,167.2,,4.3,10934.9,,11153.9,,
0.1,12,354.85,,6.6,,CENTURY EXTRUSIONS LTD.,,,,43681,20070331,,,21.8,,,1187.1,,359.8,,
23.6,12,,,-0.2,,MERINO INDUSTRIES LTD.,,,2.2,43709,20070331,,,42.5,,,2214.5,,1989.1,,
134.5,12,2720.4,,37.6,,CENTURY PLYBOARDS (INDIA) LTD.,,,0.1,43729,20070331,,,204.4,,,4468.4,,2899.6,,
108.0,12,28509.2,,3166.8,,CENTURY TEXTILES & INDS. LTD.,,,79.2,43750,20070331,,,2728.1,,35.7,35866.1,,32167.8,,
,12,456.65,,21.2,,CEPHAM MILK SPECIALITIES LTD.,,,,43774,20070331,,,-93.7,,,405.8,,454.2,,
,12,167.05,,,,CEPHAM ORGANICS LTD.,,,109.0,43775,20070331,-1.2,,84.9,,,,,111.0,,
,12,2.4,,,,CEPHAM PHARMACEUTICALS LTD.,,-0.2,1.9,43776,20070331,-2.4,-0.2,0.7,-1.9,,,,2.8,,
0.1,12,84.3,,-11.5,,CEREBRA INTEGRATED TECHNOLOGIES LTD.,,,,43807,20070930,,,5.0,,,36.9,,97.4,,
,12,273.95,,-125.8,,CETHAR INDUSTRIES LTD.,,,55.8,43834,20070331,,,44.9,,,128.4,,310.5,,
,12,47.7,,-1.0,,CHAIN IMPEX LTD.,,,,43931,20070331,,,0.0,,,0.5,,46.5,,
,12,54.9,,,,CHAKAN VEGOILS LTD.,,,,44030,20070331,-4.7,,-59.0,,,,,16.8,,
,12,123.1,,6.0,,CIGNITI TECHNOLOGIES LTD.,,,,44042,20070331,,,1.7,,,60.7,,125.2,,
,12,6.05,,0.0,,CHAMAK HOLDINGS LTD.,,,,44169,20070331,,,-0.1,,,,,1.1,,
2.0,12,532.2,,-8.3,,CHAMAN LAL SETIA EXPORTS LTD.,,,,44185,20070331,,,20.0,,0.2,947.5,,558.3,,
,12,31638.65,,-1165.2,,CHAMBAL FERTILISERS & CHEMICALS LTD.,,,230.5,44220,20070331,,,1511.3,,,25977.1,,36558.3,,
45.7,12,2416.25,,-142.4,,INDAGE VINTNERS LTD.,,,,44260,20070331,,,219.9,,,1281.2,,3262.4,,
1.0,12,441.1,,2.2,,INDAGE RESTAURANTS & LEISURE LTD.,,,,44262,20070331,,,26.0,,,221.2,,604.9,,
,12,0.6,,,,WEIZMANN FOREX LTD.,,,,44390,20070331,,,-0.2,,,,,0.6,,
,12,187.6,,-5.5,,CHANDNI TEXTILES ENGG. INDS. LTD.,,,1.6,44665,20070331,-34.4,,-26.0,-34.4,,196.4,,261.6,,
,12,91.25,,1.0,,CHANDRA PRABHU INTL. LTD.,,,,44742,20070331,,,1.7,,,58.6,,97.6,,
,12,226.05,,,,REGENT ENTERPRISES LTD.,,,0.2,44926,20070331,,,5.9,,,5.0,,317.3,,
,12,2.5,,-0.3,,ANTARIKSH INDUSTRIES LTD.,,,,44984,20070331,,,0.1,,,,,2.6,,
,12,59.75,,4.2,,IRIS MEDIAWORKS LTD.,,,,44992,20070331,,,2.8,,,12.5,,60.6,,
,12,44.5,,,,CHARMS INDUSTRIES LTD.,,,,45191,20070331,,,0.2,,,,,44.9,,
0.1,12,75.95,,21.8,,CHARTERED CAPITAL & INVST. LTD.,,,,45214,20070331,,,13.5,,,,,85.6,,
,12,250.85,,12.3,,CHARTERED LOGISTICS LTD.,,,0.4,45216,20070331,,,10.1,,,760.9,,278.7,,
0.5,12,53.0,,-11.8,,CHASE BRIGHT STEEL LTD.,,,4.3,45264,20070331,,,1.2,,,127.6,,53.0,,
1.0,12,367.8,,23.2,,CHEMBOND CHEMICALS LTD.,,,,45635,20070331,,,40.8,,0.9,897.4,,432.8,,
,12,101.9,,,,STANDARD SHOE SOLE & MOULD (INDIA) LTD.,,,1.3,45657,20070331,-0.1,,-0.1,,,,,111.3,,
16.5,12,1030.15,,237.5,,CHEMFAB ALKALIS LTD. [MERGED],,,2.1,45690,20070331,,,176.6,,,1186.8,,1124.7,,
,12,16.75,,,,CHEMICOAT LTD.,,,,45743,20070331,,,0.5,,,,,12.2,,
,12,83.5,,,,CHEMISYNTH (VAPI) LTD.,,,,45758,20070331,,,3.8,,,73.2,,78.7,,
,12,57.3,-7.2,5.2,,CHEMO-PHARMA LABORATORIES LTD.,,,26.6,45833,20070331,-8.7,,0.1,,,,,43.4,,0.9
,12,8097.65,,843.1,,CHEMPLAST SANMAR LTD.,,,4.4,45862,20070331,,,176.7,,,7049.3,,9475.9,,
,12,85636.25,,14279.9,,CHENNAI PETROLEUM CORPN. LTD.,,,2.8,46009,20070331,,,5652.7,,30.5,294255.4,,84791.3,,
0.4,12,1604.9,,249.0,,CHESLIND TEXTILES LTD. [MERGED],,,,46134,20070331,,,-14.2,,,1244.0,,1565.4,,
,12,6.25,,,,CHETAK CONSTRUCTIONS LTD.,,,,46149,20070331,,,-1.5,,,,,6.3,,
,12,2.9,,0.0,,TOYAM INDUSTRIES LTD.,,,,46281,20070331,,,-0.1,,,,,2.8,,
30.6,12,7071.45,,2030.8,,CHETTINAD CEMENT CORPN. PVT. LTD.,,,,46286,20070331,,,1147.1,,10.7,8468.0,,7447.5,,
,12,1500.6,,209.1,,CHEVIOT CO. LTD.,,,2.1,46309,20070331,,,228.2,,,1570.0,,2015.2,,
,12,32.35,,0.0,,SADHNA BROADCAST LTD.,,,,46951,20070331,,,-0.1,,,,,32.3,,
,12,210.4,,,,C C L INTERNATIONAL LTD.,,,,46953,20070331,0.2,0.2,2.2,,,388.1,,229.1,,
,12,66.6,,,,SHANTI EDUCATIONAL INITIATIVES LTD.,,,,46962,20070331,,,1.6,,,0.7,,66.2,,
,12,49.0,,2.8,,CHITRADURGA SPINTEX LTD.,,,,47026,20070331,,,0.2,,,45.2,,48.1,,
,12,36.9,,1.2,,CHOICE INTERNATIONAL LTD.,,,,47174,20070331,,,0.0,,,,,36.5,,
2.6,12,183.0,,20.1,0.1,EAST BUILDTECH LTD.,0.1,,,47199,20070331,4.2,0.2,17.4,,,147.3,,177.5,,3.8
,12,1.15,,-0.1,,CHOKHANI GLOBAL EXPRESS LTD.,,,,47204,20070331,,,-1.8,,,,,0.4,,
,12,155.85,,-46.4,,CHOKHANI INTERNATIONAL LTD.,,,33.5,47206,20070331,,,29.0,,,,,167.4,,
0.1,12,153.7,,36.3,,CHOKHANI SECURITIES LTD.,,,,47214,20070331,,,22.7,,,,,157.1,,
,12,19.35,,-0.6,,AJEL LTD.,,,,47227,20070331,,,-0.2,,,0.8,,19.4,,
0.5,12,185.6,,27.4,,CHOKSI LABORATORIES LTD.,,,,47245,20070331,,,9.5,,,91.1,,197.3,,
,12,1115.65,,13.0,,CHOKSI TUBE CO. LTD.,,,,47252,20070630,0.3,0.1,-37.7,0.2,,3.2,,1091.0,,
28.5,12,30231.2,,-11331.7,,CHOLAMANDALAM INVESTMENT & FINANCE CO. LTD.,,,16.8,47318,20070331,,,310.2,,,,,38530.4,,
,12,242.75,,27.3,,CHORDIA FOOD PRODUCTS LTD.,,,,47406,20070331,,,13.7,,,247.4,,238.5,,
