co_code,company_name,co_stkdate,bse_pb,nse_pb,eps_on_stkdate
8312,AHLUWALIA CONTRACTS (INDIA) LTD.,20130801,0.7424,0.7378,-10.8249
8392,METALYST FORGINGS LTD.,20130801,0.34,0.3389,37.3551
8893,AJANTA PHARMA LTD.,20130801,5.509,5.4867,48.6776
8909,AJANTA SOYA LTD.,20130801,0.4177,NA,-0.0258
9167,AJCON GLOBAL SERVICES LTD.,20130801,0.6185,NA,0.8175
9681,CORE EDUCATION & TECHNOLOGIES LTD.,20130801,0.1773,0.1765,4.9011
9780,HUBTOWN LTD.,20130801,0.5765,0.5765,-1.9
9793,AKSH OPTIFIBRE LTD.,20130801,0.6628,0.6628,0.9208
10376,ALBERT DAVID LTD.,20130801,0.6042,NA,15.4718
10397,RHODIA SPECIALTY CHEMICALS INDIA LTD.,20130801,1.8455,NA,-14.1604
10566,ALEMBIC LTD.,20130801,1.1626,1.1689,1.5706
10752,ALFRED HERBERT (INDIA) LTD.,20130801,0.5735,NA,1.4259
10867,ALKA INDIA LTD.,20130801,0.1629,NA,-0.0586
10872,ALKALI METALS LTD.,20130801,0.3128,0.3098,3.5158
11019,ALLAHABAD BANK,20130801,0.3149,0.3142,21.0383
11063,ALLCARGO LOGISTICS LTD.,20130801,0.7126,0.7168,7.2514
11259,AVONMORE CAPITAL & MGMT. SERVICES LTD.,20130801,0.2672,NA,-0.9295
11262,ALMONDZ GLOBAL SECURITIES LTD.,20130801,0.1388,0.1695,-1.2015
11303,ALLIED DIGITAL SERVICES LTD.,20130801,0.0824,0.0838,-0.9418
11443,ALLSEC TECHNOLOGIES LTD.,20130801,NA,0.3965,-1.4765
11599,ALOK INDUSTRIES LTD.,20130801,0.1728,0.1739,6.8142
11664,ALPA LABORATORIES LTD.,20130801,0.1377,0.1381,-2.4096
11760,ALPHA GRAPHIC INDIA LTD.,20130801,8.3296,NA,0.005
11853,ALPHAGEO (INDIA) LTD.,20130801,0.3219,0.3269,-15.4324
11955,ALPS INDUSTRIES LTD.,20130801,NA,NA,-25.7733
12007,G E T & D INDIA LTD.,20130801,3.5733,3.5759,1.2459
12011,G E POWER INDIA LTD.,20130801,2.5996,2.6084,30.437
12108,ALUFLUORIDE LTD.,20130801,0.6401,NA,1.757
12258,AMAL LTD.,20130801,NA,NA,-2.0925
12482,AMAR REMEDIES LTD.,20130801,0.1145,0.1142,-11.9973
12517,AMARA RAJA BATTERIES LTD.,20130801,3.5266,3.528,18.676
12774,AMBALAL SARABHAI ENTERPRISES LTD.,20130801,0.4663,NA,-4.1496
12933,AMBICA AGARBATHIES AROMA & INDS. LTD.,20130801,0.1765,NA,0.7102
13029,AMBIKA COTTON MILLS LTD.,20130801,0.5134,0.5161,58.1447
13398,AMFORGE INDUSTRIES LTD.,20130801,0.056,NA,-1.9298
13637,AMIT INTERNATIONAL LTD.,20130801,0.8688,NA,-0.475
14000,AMRAPALI INDUSTRIES LTD.,20130801,NA,NA,4.0322
14204,AMRUTANJAN HEALTH CARE LTD.,20130801,1.9261,1.9128,7.7316
14268,AMTEK AUTO LTD.,20130801,0.2842,0.2835,9.4349
14271,CASTEX TECHNOLOGIES LTD.,20130801,0.6863,0.6793,5.5907
14299,JOHNSON CONTROLS-HITACHI AIR CONDITIONING INDIA LTD.,20130801,1.4362,1.4464,5.3069
14464,VIPUL LTD.,20130801,0.1927,NA,0.6809
14658,GENERA AGRI CORP LTD.,20130801,0.8336,NA,8.6704
14897,ANANT RAJ LTD.,20130801,0.3648,0.3663,2.8045
15214,ANDHRA BANK,20130801,0.3849,0.3833,20.6944
15222,ANDHRA CEMENTS LTD.,20130801,0.5139,0.5139,-0.6132
15246,ANDHRA PETROCHEMICALS LTD.,20130801,0.45,NA,-0.0506
15270,INTERNATIONAL PAPER A P P M LTD.,20130801,2.0722,2.0752,5.5419
15303,ANDHRA SUGARS LTD.,20130801,0.5547,0.5559,31.3534
15321,ANDREW YULE & CO. LTD.,20130801,7.1075,NA,0.3431
15815,SYSCHEM (INDIA) LTD.,20130801,1.0328,NA,0.0805
15887,ANIL LTD.,20130801,0.5219,NA,44.347
16177,SHREE BHAVYA FABRICS LTD.,20130801,0.2164,NA,0.4316
16178,ANJANI FINANCE LTD.,20130801,0.281,NA,0.0394
16431,ANKUR DRUGS & PHARMA LTD.,20130801,NA,NA,-186.4531
16490,ANKUSH FINSTOCK LTD.,20130801,4.967,NA,0.1166
16635,SHIVA TEXYARN LTD.,20130801,NA,0.4351,11.7753
16814,ANSAL BUILDWELL LTD.,20130801,0.2607,NA,16.2246
16820,ANSAL HOUSING & CONSTRUCTION LTD.,20130801,0.2448,0.2402,6.1041
16823,ANSAL PROPERTIES & INFRASTRUCTURE LTD.,20130801,0.135,0.1351,2.4015
16941,ANTARCTICA LTD.,20130801,NA,0.2482,0.0116
17002,A B C BEARINGS LTD.,20130801,0.4538,NA,2.3723
17123,AMEYA LABORATORIES LTD.,20130801,0.0477,NA,-0.7711
17206,ANUH PHARMA LTD.,20130801,1.2991,NA,14.6193
17272,ANUKARAN COMMERCIAL ENTERPRISES LTD.,20130801,57.6929,NA,0.0046
17638,NEO INFRACON LTD.,20130801,0.9681,NA,0.358
17728,APAR INDUSTRIES LTD.,20130801,0.597,0.598,25.6483
17809,APCOTEX INDUSTRIES LTD.,20130801,1.3656,1.3628,27.6594
17815,INANNA FASHION & TRENDS LTD.,20130801,1.0341,NA,0
18030,APLAB LTD.,20130801,0.4254,NA,-12.32
18065,ADINATH BIO-LABS LTD.,20130801,0.1434,NA,0.0294
18102,APOLLO HOSPITALS ENTERPRISE LTD.,20130801,4.6632,4.6823,23.1533
18138,ADITYA BIRLA MONEY LTD.,20130801,2.9277,2.8202,-2.2762
18151,APOLLO TYRES LTD.,20130801,1.3511,1.3511,6.4189
18227,APPLE FINANCE LTD.,20130801,0.2676,NA,-0.0054
18395,HEXAWARE TECHNOLOGIES LTD.,20130801,2.991,2.9897,9.5831
18396,APTECH LTD.,20130801,1.1106,1.1124,3.428
18495,AQUA LOGISTICS LTD.,20130801,0.1125,0.1119,-0.9614
18850,ARAVALI SECURITIES & FINANCE LTD.,20130801,0.4847,NA,-0.6533
18928,SAUMYA CAPITAL LTD.,20130801,NA,NA,-9.7977
19021,ARCHANA SOFTWARE LTD.,20130801,0.238,NA,-0.0659
19063,ARCHIES LTD.,20130801,0.4617,0.462,2.1758
19420,ARIES AGRO LTD.,20130801,0.3928,0.3928,8.5664
19470,DISHA RESOURCES LTD.,20130801,0.6203,NA,0.1367
19480,ARIHANT CAPITAL MARKETS LTD.,20130801,0.593,NA,1.6473
19915,ARMAN FINANCIAL SERVICES LTD.,20130801,0.4544,NA,5.9127
20015,ARO GRANITE INDS. LTD.,20130801,0.2208,NA,10.1176
20327,ARROW GREENTECH LTD.,20130801,0.8146,NA,1.8058
20352,SAFAL SECURITIES LTD.,20130801,0.5248,NA,-0.01
20451,ARTEFACT PROJECTS LTD.,20130801,0.3737,NA,-1.7014
20554,ARTSON ENGINEERING LTD.,20130801,NA,NA,-9.6506
20858,TAAZA INTERNATIONAL LTD.,20130801,0.5909,NA,2.0529
20973,GUJARAT METALLIC COAL & COKE LTD.,20130801,0.1685,NA,4.0896
21009,ARVIND INTERNATIONAL LTD.,20130801,0.8923,NA,-2.224
21042,ARVIND LTD.,20130801,0.8935,0.8947,10.0464
21066,ARVIND REMEDIES LTD.,20130801,0.9787,0.98,9.8134
21190,ARYAMAN FINANCIAL SERVICES LTD.,20130801,0.9346,NA,0.3736
21275,ASAHI INFRASTRUCTURE & PROJECTS LTD.,20130801,0.1462,NA,0.8409
21283,ASAHI INDIA GLASS LTD.,20130801,2.931,2.9842,-4.1166
21290,ASAHI SONGWON COLORS LTD.,20130801,0.5791,0.5816,6.5188
21420,A B B INDIA LTD.,20130801,3.8927,3.8931,5.6284
21575,ASHAPURA MINECHEM LTD.,20130801,NA,NA,6.4806
21611,ASHCO NIULAB INDS. LTD.,20130801,0.0261,0.0313,-1.2449
21663,ASHIANA HOUSING LTD.,20130801,1.3169,1.3152,16.3837
21688,ASHIKA CREDIT CAPITAL LTD.,20130801,2.2286,NA,-2.2731
21707,ASHIMA LTD.,20130801,NA,NA,-3.1946
21728,ASHIRWAD CAPITAL LTD.,20130801,1.396,NA,0.0475
21755,ASHIRWAD STEELS & INDS. LTD.,20130801,0.1215,NA,0.488
21844,ASHISH POLYPLAST LTD.,20130801,0.2814,NA,0.4415
21964,ASHOK ALCO-CHEM LTD.,20130801,0.3853,NA,25.9844
22104,ASHOK LEYLAND LTD.,20130801,1.1236,1.1245,0.7629
22247,ASHOKA BUILDCON LTD.,20130801,0.8912,0.8814,8.2525
22488,TRIDEV INFRAESTATES LTD.,20130801,0.5687,NA,0
22659,BLACK ROSE INDS. LTD.,20130801,0.9879,NA,0.1784
22793,ASIAN ELECTRONICS LTD.,20130801,0.4638,0.4209,-3.1313
22819,ASIAN HOTELS (NORTH) LTD.,20130801,0.2883,NA,7.3561
22855,ASIAN OILFIELD SERVICES LTD.,20130801,0.4977,NA,-9.0574
22859,ASIAN PAINTS LTD.,20130801,14.4061,14.454,10.9792
22896,ASIAN STAR CO. LTD.,20130801,2.3527,NA,22.7091
22900,ASIAN TEA & EXPORTS LTD.,20130801,0.4635,NA,0.49
22921,GLOBAL INFRATECH & FINANCE LTD.,20130801,58.276,NA,0.0553
23002,SHREEJAL INFO HUBS LTD.,20130801,0.1853,NA,0
23217,ASSAM COMPANY INDIA LTD.,20130801,0.5328,0.5316,-0.114
23320,ASSOCIATED ALCOHOLS & BREWERIES LTD.,20130801,0.259,NA,4.8453
23354,A C C LTD.,20130801,2.6681,2.6692,49.2742
23463,HIND ALUMINIUM INDS. LTD.,20130801,0.4102,NA,12.3329
23482,ASSOCIATED STONE INDS. (KOTAH) LTD.,20130801,0.4782,NA,8.8182
23495,S R K INDUSTRIES LTD.,20130801,33.1786,NA,0.6246
23561,ASTEC LIFESCIENCES LTD.,20130801,0.2833,NA,4.1565
23668,ASTRA MICROWAVE PRODUCTS LTD.,20130801,1.3519,1.358,5.0437
23696,ASTRAL POLY TECHNIK LTD.,20130801,4.9047,4.8976,27.9808
23709,ASTRAZENECA PHARMA INDIA LTD.,20130801,5.8917,5.8979,-30.236
23873,VAARAD VENTURES LTD.,20130801,12.315,NA,-0.0028
24028,ATLANTA LTD.,20130801,0.8357,0.8371,3.7975
24106,ATLAS CYCLES (HARYANA) LTD.,20130801,0.5715,0.5712,-8.4258
24230,KAVIT INDUSTRIES LTD.,20130801,1.742,NA,0.031
24306,ATUL AUTO LTD.,20130801,2.5746,2.5536,23.7067
24381,ATUL LTD.,20130801,1.2811,1.2794,43.0858
24496,AKSHARCHEM (INDIA) LTD.,20130801,0.6517,NA,15.0418
24685,AUROBINDO PHARMA LTD.,20130801,1.5426,1.5417,24.8284
24774,AUSTIN ENGINEERING CO. LTD.,20130801,0.2917,NA,5.7795
24919,AUTOLINE INDUSTRIES LTD.,20130801,0.3051,0.3046,-4.2668
24921,AUTOLITE (INDIA) LTD.,20130801,0.3622,NA,-1.3959
24976,AUTOMOTIVE AXLES LTD.,20130801,1.1452,1.1041,7.9473
25159,AVANTEL LTD.,20130801,1.1541,NA,9.682
25176,AVANTI FEEDS LTD.,20130801,1.2541,1.2531,41.6821
25290,SANOFI INDIA LTD.,20130801,4.3251,4.2952,83.237
25574,AVON LIFESCIENCES LTD.,20130801,0.3303,NA,-0.2356
25580,C N I RESEARCH LTD.,20130801,0.4551,NA,-0.0231
25600,AVON CORPORATION LTD.,20130801,NA,NA,-19.8497
25754,ELIXIR CAPITAL LTD.,20130801,0.4609,NA,0.1379
25932,GLOBAL VECTRA HELICORP LTD.,20130801,NA,NA,4.4643
26005,B & A LTD.,20130801,0.972,NA,27.3871
26061,B A G FILMS & MEDIA LTD.,20130801,0.1946,0.1922,-0.3866
26076,B A S F INDIA LTD.,20130801,1.8124,1.8069,32.006
26365,B D H INDUSTRIES LTD.,20130801,0.4775,NA,3.387
26485,B F UTILITIES LTD.,20130801,8.5489,8.5347,2.7265
26633,BILCARE LTD.,20130801,0.0976,NA,-19.2778
26647,B I T S LTD.,20130801,0.0246,NA,-0.2664
26964,B L KASHYAP & SONS LTD.,20130801,0.166,0.1696,0.386
26990,B L S INFOTECH LTD.,20130801,0.2121,NA,-0.0082
27247,B N K CAPITAL MARKETS LTD.,20130801,0.4167,NA,2.71
27347,LINDE INDIA LTD.,20130801,1.3344,1.3458,-1.257
27428,B P L LTD.,20130801,0.2383,0.2383,-9.0928
27739,B S E L INFRASTRUCTURE REALTY LTD.,20130801,0.0238,0.0245,-0.0012
27747,RELIANCE INFRASTRUCTURE LTD.,20130801,0.4409,0.4411,72.9263
27798,B S L LTD.,20130801,0.197,0.1849,2.5359
28503,BAFNA PHARMACEUTICALS LTD.,20130801,0.7179,0.7293,2.0744
28507,BAFNA SPINNING MILLS & EXPORTS LTD.,20130801,0.1078,NA,0.001
28785,BAID LEASING & FINANCE CO. LTD.,20130801,0.7076,NA,2.8316
28897,BAJAJ FINANCE LTD.,20130801,1.5997,1.5942,102.7053
28899,BAJAJ HOLDINGS & INVST. LTD.,20130801,1.6951,1.6846,64.6057
28920,BAJAJ ELECTRICALS LTD.,20130801,2.2713,2.2609,3.6078
28932,BAJAJ HINDUSTHAN SUGAR LTD.,20130801,0.213,0.214,-4.5449
28974,BAJAJ STEEL INDS. LTD.,20130801,0.249,NA,21.6596
28981,FORCE MOTORS LTD.,20130801,0.2959,NA,14.3667
29203,BAL PHARMA LTD.,20130801,0.3746,NA,4.672
29258,BALAJI AMINES LTD.,20130801,0.5209,0.5281,9.0429
29433,BALAJI TELEFILMS LTD.,20130801,0.5421,0.5421,1.4277
29657,BALKRISHNA INDUSTRIES LTD.,20130801,1.3555,1.3491,39.775
29678,BALLARPUR INDUSTRIES LTD.,20130801,0.4285,0.4268,0.5048
29703,BALMER LAWRIE & CO. LTD.,20130801,1.1966,1.1987,48.7147
29728,BALRAMPUR CHINI MILLS LTD.,20130801,0.6819,0.6791,6.1057
29808,COMMEX TECHNOLOGY LTD.,20130801,2.3364,NA,0.6886
29826,BAMBINO AGRO INDS. LTD.,20130801,1.1533,NA,3.8707
29843,BAMPSL SECURITIES LTD.,20130801,0.3584,NA,0.0152
29859,BANARAS BEADS LTD.,20130801,0.5173,NA,4.3549
29884,BANAS FINANCE LTD.,20130801,9.1125,NA,0.0677
29909,BANCO PRODUCTS (INDIA) LTD.,20130801,0.7032,0.7002,6.1676
29992,BANG OVERSEAS LTD.,20130801,NA,0.1708,-1.6372
30136,BANK OF BARODA,20130801,0.6788,0.6768,107.1471
30148,BANK OF INDIA,20130801,0.4491,0.4505,47.1968
30153,BANK OF MAHARASHTRA,20130801,0.5573,0.5587,13.6271
30228,BANNARI AMMAN SPG. MILLS LTD.,20130801,0.769,0.734,18.5854
30230,BANNARI AMMAN SUGARS LTD.,20130801,0.956,0.9139,115.003
30542,BARAK VALLEY CEMENTS LTD.,20130801,0.1511,NA,-0.4964
30575,VISAGAR POLYTEX LTD.,20130801,6.8926,6.8567,0.56
30731,BARODA EXTRUSION LTD.,20130801,NA,NA,-1.003
30882,BASANT AGRO TECH (INDIA) LTD.,20130801,0.3511,NA,1.1189
31130,BATA INDIA LTD.,20130801,7.7113,7.7084,28.0407
31182,BATLIBOI LTD.,20130801,0.4127,NA,-4.6021
31364,BAYER CROPSCIENCE LTD.,20130801,2.8276,2.8177,-16.1524
31365,INEOS STYROLUTION INDIA LTD.,20130801,1.1993,1.1899,34.3462
31612,BEDMUTHA INDUSTRIES LTD.,20130801,0.1597,0.1832,1.1126
32084,BENARES HOTELS LTD.,20130801,2.1569,NA,67.3846
32147,BENGAL & ASSAM CO. LTD.,20130801,0.8694,NA,14.706
32255,BENGAL TEA & FABRICS LTD.,20130801,0.3591,NA,14.8124
32433,BERGER PAINTS INDIA LTD.,20130801,6.4096,6.408,6.2705
32528,BERYL DRUGS LTD.,20130801,1.4499,NA,0.6237
32551,BEST & CROMPTON ENGG. LTD.,20130801,0.4412,NA,-1.061
33130,BHAGWATI AUTOCAST LTD.,20130801,0.4301,NA,9.5116
33133,T G B BANQUETS & HOTELS LTD.,20130801,0.8551,0.8382,0.7478
33251,FARMAX INDIA LTD.,20130801,NA,NA,-3.1837
33264,BHAGYANAGAR INDIA LTD.,20130801,0.2772,NA,0.7298
33477,BHANDARI HOSIERY EXPORTS LTD.,20130801,0.604,NA,1.6243
33526,BHANOT CONSTRUCTION & HOUSING LTD.,20130801,2.407,NA,-0.3236
33537,BHANSALI ENGINEERING POLYMERS LTD.,20130801,2.9836,2.9687,0.1296
33671,BHARAT BIJLEE LTD.,20130801,0.5408,0.5389,-21.3569
33723,B E M L LTD.,20130801,0.2877,0.2872,-23.6646
33727,BHARAT ELECTRONICS LTD.,20130801,1.4129,1.41,101.0925
33738,BHARAT AGRI FERT & REALTY LTD.,20130801,0.8625,NA,37.6123
33750,BHARAT FORGE LTD.,20130801,1.8993,1.9047,11.4449
33759,BHARAT GEARS LTD.,20130801,0.3277,NA,2.5071
33769,BHARAT HEAVY ELECTRICALS LTD.,20130801,1.1929,1.1925,18.7626
33780,BHARAT IMMUNOLOGICALS & BIOLOGICALS CORPN. LTD.,20130801,1.1025,NA,1.95
33873,BHARAT PETROLEUM CORPN. LTD.,20130801,1.3101,1.312,161.5324
33922,BHARAT SEATS LTD.,20130801,0.9459,NA,1.8917
34035,BHARATI DEFENCE & INFRASTRUCTURE LTD.,20130801,0.2111,0.2121,-143.0966
34162,BHARTI AIRTEL LTD.,20130801,2.2196,2.2167,12.0406
34213,BHARTIYA INTERNATIONAL LTD.,20130801,1.0577,1.053,8.2973
34390,B C L INDUSTRIES & INFRASTRUCTURES LTD.,20130801,0.31,NA,-3.0035
34799,BHILWARA SPINNERS LTD.,20130801,0.4558,NA,0.1479
35041,BHORUKA ALUMINIUM LTD.,20130801,0.0632,NA,-4.1316
35222,BHUSHAN STEEL LTD.,20130801,1.1546,1.1563,34.293
35499,ADITYA BIRLA CHEMICALS (INDIA) LTD. [MERGED],20130801,0.404,0.3964,19.6994
35532,BIHAR SPONGE IRON LTD.,20130801,NA,NA,-3.7326
35548,A P L APOLLO TUBES LTD.,20130801,1.1084,1.0854,15.5396
35793,BIMETAL BEARINGS LTD.,20130801,0.5056,NA,6.6405
35843,BINANI INDUSTRIES LTD.,20130801,1.0224,1.0207,5.3081
35984,BINNY LTD.,20130801,0.63,NA,1.8683
36073,BIOCON LTD.,20130801,2.7703,2.7694,14.5245
36081,BIOFIL CHEMICALS & PHARMACEUTICALS LTD.,20130801,1.763,NA,0.3318
36112,BIOPAC INDIA CORPN. LTD.,20130801,0.2545,NA,0.1507
36277,3M INDIA LTD.,20130801,5.826,5.8185,36.6531
36278,IDEA CELLULAR LTD.,20130801,3.8469,3.8458,3.0253
36303,BIRLA CORPORATION LTD.,20130801,0.6868,0.679,28.7889
36309,BIRLA CABLE LTD.,20130801,0.4812,0.485,1.29
36354,BIRLA PRECISION TECHNOLOGIES LTD.,20130801,0.1092,NA,0.5755
36391,DIGJAM LTD. [MERGED],20130801,3.6127,3.584,-1.4696
36392,BIRLA POWER SOLUTIONS LTD.,20130801,0.0738,0.0777,-0.0083
36711,BLISS G V S PHARMA LTD.,20130801,1.2252,1.2419,6.9319
36895,BLUE CHIP INDIA LTD.,20130801,2.4293,2.3259,0.0072
36924,BLUE CIRCLE SERVICES LTD.,20130801,3.6567,NA,0.0511
36937,BLUE DART EXPRESS LTD.,20130801,8.102,8.0982,65.7369
37077,BLUE STAR INFOTECH LTD. [MERGED],20130801,0.7441,0.7308,6.5961
37079,BLUE STAR LTD.,20130801,2.6095,2.6113,2.882
37410,BOMBAY BURMAH TRDG. CORPN. LTD.,20130801,2.3183,2.3392,1.8073
37451,BOMBAY DYEING & MFG. CO. LTD.,20130801,2.1734,2.1734,-4.1882
37935,BOROSIL GLASS WORKS LTD.,20130801,0.2964,NA,97.9042
38163,BRAHMAPUTRA INFRASTRUCTURE LTD.,20130801,0.4082,NA,0.2137
38179,BILPOWER LTD.,20130801,0.1826,0.1872,-18.5034
38376,A B C GAS (INTERNATIONAL) LTD.,20130801,0.5121,NA,0.8081
38518,BRIGADE ENTERPRISES LTD.,20130801,0.4472,0.4459,4.9291
38537,BRIGHT BROTHERS LTD.,20130801,0.3165,NA,-3.521
38750,BRIJLAXMI LEASING & FINANCE LTD.,20130801,NA,NA,-0.0018
38924,BRITANNIA INDUSTRIES LTD.,20130801,11.3974,11.4177,22.1889
39193,SUNBRIGHT STOCK BROKING LTD.,20130801,2.5491,NA,-0.0666
39590,BURNPUR CEMENT LTD.,20130801,0.6543,0.658,0.5063
39807,C & C CONSTRUCTIONS LTD.,20130801,0.1494,0.1487,-77.2207
39949,SHELTER INFRA PROJECTS LTD.,20130801,3.8632,NA,-9.6634
39998,C C S INFOTECH LTD.,20130801,0.0679,NA,-1.1448
40112,C E S C LTD.,20130801,0.7347,0.7364,35.4334
40158,IGARASHI MOTORS INDIA LTD.,20130801,0.9626,NA,12.351
40290,C J GELATINE PRODUCTS LTD.,20130801,0.4088,NA,0.0416
40470,C M C LTD. [MERGED],20130801,3.9258,3.9463,80.4455
40497,C M I LTD.,20130801,0.2257,NA,4.9508
40971,COSYN LTD.,20130801,0.8612,NA,-25.4972
41136,CENTUM ELECTRONICS LTD.,20130801,NA,0.9684,5.2648
41246,CADILA HEALTHCARE LTD.,20130801,4.7235,4.7367,34.4774
41557,CALIFORNIA SOFTWARE CO. LTD.,20130801,NA,NA,-24.3105
41595,CALS REFINERIES LTD.,20130801,0.1374,NA,-0.0166
41761,CAMLIN FINE SCIENCES LTD.,20130801,1.2153,NA,3.1442
41764,KOKUYO CAMLIN LTD.,20130801,1.261,1.2632,-1.1096
41793,CAMPHOR & ALLIED PRODUCTS LTD.,20130801,0.6005,NA,18.3689
41809,CAMSON BIO TECHNOLOGIES LTD.,20130801,0.5749,NA,8.6103
41823,CAN FIN HOMES LTD.,20130801,0.6521,0.6521,24.8667
41860,CANARA BANK,20130801,0.4833,0.4831,65.1919
42168,C H D DEVELOPERS LTD.,20130801,0.4787,NA,1.1286
42236,CAPLIN POINT LABORATORIES LTD.,20130801,2.2838,NA,9.5036
42434,GRAPHITE INDIA LTD.,20130801,0.7,0.696,7.483
42443,CARBORUNDUM UNIVERSAL LTD.,20130801,2.7671,2.7325,3.6791
42682,CARNATION INDUSTRIES LTD.,20130801,0.2685,NA,3.5289
42684,ZYDUS WELLNESS LTD.,20130801,8.4479,8.4458,25.7959
42974,CASTROL INDIA LTD.,20130801,17.0645,17.0592,8.9566
42997,CAT TECHNOLOGIES LTD.,20130801,0.5541,NA,-0.287
43155,CEAT LTD.,20130801,0.521,0.5208,40.2022
43227,CEEJAY FINANCE LTD.,20130801,0.2699,NA,10.8986
43288,CELEBRITY FASHIONS LTD.,20130801,NA,NA,-0.3734
43406,CENLUB INDUSTRIES LTD.,20130801,0.6937,NA,4.0777
43461,CENTRAL BANK OF INDIA,20130801,0.5038,0.5077,6.6111
43596,CENTRON INDUSTRIAL ALLIANCE LTD.,20130801,4.6564,NA,0.3514
43600,CENTRUM CAPITAL LTD.,20130801,3.3375,NA,0.2509
43677,CENTURY ENKA LTD.,20130801,0.3357,0.3348,18.4846
43681,CENTURY EXTRUSIONS LTD.,20130801,0.2288,0.2059,-0.4062
43729,CENTURY PLYBOARDS (INDIA) LTD.,20130801,2.9571,2.8751,2.2163
43750,CENTURY TEXTILES & INDS. LTD.,20130801,1.0612,1.0599,-4.429
43807,CEREBRA INTEGRATED TECHNOLOGIES LTD.,20130801,0.449,0.4462,-0.1747
43961,V K S PROJECTS LTD.,20130801,4.6722,4.6971,0.0571
44042,CIGNITI TECHNOLOGIES LTD.,20130801,6.1432,NA,1.8413
44185,CHAMAN LAL SETIA EXPORTS LTD.,20130801,0.4636,NA,13.4972
44220,CHAMBAL FERTILISERS & CHEMICALS LTD.,20130801,0.6644,0.6634,5.9256
44992,IRIS MEDIAWORKS LTD.,20130801,0.1568,NA,-0.001
45191,CHARMS INDUSTRIES LTD.,20130801,1.4371,NA,0.0974
