co_code,,,,,
31365,INEOS STYROLUTION INDIA LTD.,20040802,1.0124,1.0136,14.6824
31367,SIEMENS HEALTHCARE DIAGNOSTICS LTD. [MERGED],20040802,1.1743,NA,34.134
31625,BEE ELECTRONIC MACHINES LTD.,20040802,NA,NA,-10.1572
31927,BELL CERAMICS LTD. [MERGED],20040802,0.6959,0.6937,3.0156
31979,BELLARY STEELS & ALLOYS LTD.,20040802,NA,NA,-8.7689
32255,BENGAL TEA & FABRICS LTD.,20040802,0.1655,NA,0.8328
32433,BERGER PAINTS INDIA LTD.,20040802,2.3232,2.3222,11.5959
32551,BEST & CROMPTON ENGG. LTD.,20040802,NA,NA,-2.6404
32984,BHAGAWATI GAS LTD.,20040802,0.2495,NA,0.3117
32996,BHAGERIA INDUSTRIES LTD.,20040802,0.3253,NA,0.1733
33012,BHAGHEERATHA ENGINEERING LTD.,20040802,0.2914,NA,-5.0571
33130,BHAGWATI AUTOCAST LTD.,20040802,2.8675,NA,-2.4798
33264,BHAGYANAGAR INDIA LTD.,20040802,0.4985,0.5082,23.324
33275,SRI K P R INDUSTRIES LTD.,20040802,0.2927,NA,0.283
33477,BHANDARI HOSIERY EXPORTS LTD.,20040802,0.185,NA,-7.1778
33537,BHANSALI ENGINEERING POLYMERS LTD.,20040802,6.4967,NA,-0.1465
33671,BHARAT BIJLEE LTD.,20040802,2.0167,NA,117.6666
33703,BHARAT COMMERCE & INDS. LTD.,20040802,NA,NA,-23.42
33723,B E M L LTD.,20040802,1.013,1.0157,4.8524
33727,BHARAT ELECTRONICS LTD.,20040802,2.8281,2.8257,30.5325
33738,BHARAT AGRI FERT & REALTY LTD.,20040802,0.5989,NA,-2.7245
33750,BHARAT FORGE LTD.,20040802,7.4148,7.4235,32.8592
33759,BHARAT GEARS LTD.,20040802,1.9426,1.9384,-7.6159
33769,BHARAT HEAVY ELECTRICALS LTD.,20040802,2.4992,2.5065,8.4487
33780,BHARAT IMMUNOLOGICALS & BIOLOGICALS CORPN. LTD.,20040802,1.3347,NA,-1.2807
33873,BHARAT PETROLEUM CORPN. LTD.,20040802,1.7454,1.7409,51.691
33922,BHARAT SEATS LTD.,20040802,0.7807,NA,12.3567
34143,CAPSUGEL HEALTHCARE PVT. LTD.,20040802,4.5629,NA,1.5401
34162,BHARTI AIRTEL LTD.,20040802,5.8339,5.8455,-0.1413
34213,BHARTIYA INTERNATIONAL LTD.,20040802,0.2659,0.2686,7.9296
34799,BHILWARA SPINNERS LTD.,20040802,17.9917,NA,-5.752
35045,BHURUKA GASES LTD.,20040802,1.2926,NA,0.0344
35222,BHUSHAN STEEL LTD.,20040802,0.8151,0.8176,27.5378
35269,BHUVAN TRIPURA INDS. LTD.,20040802,0.2507,NA,-0.0027
35306,BHUWALKA STEEL INDS. LTD.,20040802,0.3451,NA,3.7592
35499,ADITYA BIRLA CHEMICALS (INDIA) LTD. [MERGED],20040802,0.8492,NA,5.268
35532,BIHAR SPONGE IRON LTD.,20040802,NA,NA,-8.2418
35793,BIMETAL BEARINGS LTD.,20040802,0.8274,NA,27.451
35843,BINANI INDUSTRIES LTD.,20040802,0.3098,NA,-14.9207
36073,BIOCON LTD.,20040802,9.1975,9.2009,14.734
36112,BIOPAC INDIA CORPN. LTD.,20040802,0.8795,NA,0.425
36277,3M INDIA LTD.,20040802,4.1039,4.0696,23.4797
36303,BIRLA CORPORATION LTD.,20040802,2.6694,2.6638,4.9386
36309,BIRLA CABLE LTD.,20040802,0.5625,0.5602,-2.0633
36335,BIRLA GLOBAL FINANCE LTD. [MERGED],20040802,1.0133,1.012,1.3281
36354,BIRLA PRECISION TECHNOLOGIES LTD.,20040802,1.6805,NA,2.9062
36391,DIGJAM LTD. [MERGED],20040802,NA,NA,-13.3269
36392,BIRLA POWER SOLUTIONS LTD.,20040802,0.3212,NA,-0.7824
36403,BIRMINGHAM THERMOTECH LTD.,20040802,NA,NA,0
36743,BLOOM DEKOR LTD.,20040802,0.2177,NA,-4.1231
36815,BLOW PLAST LTD. [MERGED],20040802,0.9375,NA,8.5
