co_code,,,,,
14299,JOHNSON CONTROLS-HITACHI AIR CONDITIONING INDIA LTD.,20030801,NA,NA,-20.8331
14897,ANANT RAJ LTD.,20030801,0.3362,NA,0.4373
15214,ANDHRA BANK,20030801,1.1393,1.1361,10.7492
15222,ANDHRA CEMENTS LTD.,20030801,NA,NA,-3.831
15246,ANDHRA PETROCHEMICALS LTD.,20030801,1.1823,NA,2.4114
15270,INTERNATIONAL PAPER A P P M LTD.,20030801,0.568,NA,14.2265
15303,ANDHRA SUGARS LTD.,20030801,NA,0.7898,6.2922
15321,ANDREW YULE & CO. LTD.,20030801,NA,NA,-11.6174
15815,SYSCHEM (INDIA) LTD.,20030801,0.1314,NA,-0.0538
16177,SHREE BHAVYA FABRICS LTD.,20030801,0.1557,NA,1.6787
16191,ANJANI PORTLAND CEMENT LTD.,20030801,0.9921,NA,0.4568
16431,ANKUR DRUGS & PHARMA LTD.,20030801,1.4098,NA,2.0211
16490,ANKUSH FINSTOCK LTD.,20030801,NA,NA,-0.05
16635,SHIVA TEXYARN LTD.,20030801,0.2068,0.2029,1.0229
16814,ANSAL BUILDWELL LTD.,20030801,0.1678,NA,0.8883
16820,ANSAL HOUSING & CONSTRUCTION LTD.,20030801,0.1277,NA,3.3718
16823,ANSAL PROPERTIES & INFRASTRUCTURE LTD.,20030801,0.1594,NA,-3.3257
16941,ANTARCTICA LTD.,20030801,0.3996,0.411,-0.8146
17002,A B C BEARINGS LTD.,20030801,0.8022,NA,3.3333
17206,ANUH PHARMA LTD.,20030801,1.3702,NA,66.6667
17728,APAR INDUSTRIES LTD.,20030801,1.3164,NA,5.0562
17809,APCOTEX INDUSTRIES LTD.,20030801,0.3324,0.3251,-0.9589
18030,APLAB LTD.,20030801,0.813,NA,1.8
18102,APOLLO HOSPITALS ENTERPRISE LTD.,20030801,2.4184,2.4124,7.1839
18151,APOLLO TYRES LTD.,20030801,1.2524,1.2533,30.8379
18227,APPLE FINANCE LTD.,20030801,NA,NA,-0.6772
18395,HEXAWARE TECHNOLOGIES LTD.,20030801,1.4686,1.4613,7.0225
18396,APTECH LTD.,20030801,1.1625,1.1873,4.9313
18939,ARCEE INDUSTRIES LTD.,20030801,0.0712,NA,-0.2919
19063,ARCHIES LTD.,20030801,0.817,0.8102,4.7495
19408,FINAVENTURE CAPITAL LTD.,20030801,0.3151,NA,-0.0542
19480,ARIHANT CAPITAL MARKETS LTD.,20030801,0.2298,NA,0.9009
19528,ARIHANT FOUNDATIONS & HOUSING LTD.,20030801,0.5706,NA,2.1
19962,RESONANCE SPECIALTIES LTD.,20030801,0.6832,NA,-0.8229
20015,ARO GRANITE INDS. LTD.,20030801,0.3868,NA,18.8462
20138,ARORA FIBRES LTD.,20030801,0.1255,NA,0.0133
20327,ARROW GREENTECH LTD.,20030801,0.212,NA,0.1338
20357,ARROW WEBTEX LTD. [MERGED],20030801,0.2575,NA,2.2591
20451,ARTEFACT PROJECTS LTD.,20030801,0.1081,NA,0.7112
20554,ARTSON ENGINEERING LTD.,20030801,NA,NA,-14.8212
20806,ARUNA HOTELS LTD.,20030801,0.1627,NA,-0.9111
20868,ARUNODAY MILLS LTD.,20030801,NA,NA,-24.0182
20973,GUJARAT METALLIC COAL & COKE LTD.,20030801,1.1131,NA,2.3331
21009,ARVIND INTERNATIONAL LTD.,20030801,0.1596,NA,0.5427
21042,ARVIND LTD.,20030801,0.7985,0.7994,6.7203
21058,ARVIND PRODUCTS LTD. [MERGED],20030801,1.5692,NA,0.4274
21066,ARVIND REMEDIES LTD.,20030801,4.3696,4.32,0.1454
21283,ASAHI INDIA GLASS LTD.,20030801,5.8461,5.8938,6.3297
21420,A B B INDIA LTD.,20030801,2.8892,2.8923,20.0252
21575,ASHAPURA MINECHEM LTD.,20030801,1.0135,1.0061,10.1994
21663,ASHIANA HOUSING LTD.,20030801,0.284,NA,10.7975
21667,ASHIANA ISPAT LTD.,20030801,0.4579,NA,-0.0448
21707,ASHIMA LTD.,20030801,0.7515,0.8009,-25.5059
21728,ASHIRWAD CAPITAL LTD.,20030801,1.2915,NA,-0.88
21755,ASHIRWAD STEELS & INDS. LTD.,20030801,0.2406,NA,3.0494
22101,ASHOK LEYLAND FINANCE LTD. [MERGED],20030801,0.5736,0.5692,13.2303
22104,ASHOK LEYLAND LTD.,20030801,1.7612,1.7506,10.4911
22793,ASIAN ELECTRONICS LTD.,20030801,0.6741,0.6768,3.1638
22819,ASIAN HOTELS (NORTH) LTD.,20030801,0.8336,0.8448,1.3594
22859,ASIAN PAINTS LTD.,20030801,5.1269,5.132,21.9643
22900,ASIAN TEA & EXPORTS LTD.,20030801,0.2546,NA,0.7714
23217,ASSAM COMPANY INDIA LTD.,20030801,0.4168,NA,1.0984
23287,ASSAMBROOK LTD.,20030801,0.2261,NA,-11.5264
23354,A C C LTD.,20030801,3.0797,3.0842,7.2424
23463,HIND ALUMINIUM INDS. LTD.,20030801,0.5307,NA,4.1398
23668,ASTRA MICROWAVE PRODUCTS LTD.,20030801,3.3085,NA,8.5291
23709,ASTRAZENECA PHARMA INDIA LTD.,20030801,2.1615,2.1442,32.14
23873,VAARAD VENTURES LTD.,20030801,27.4307,NA,-6.3537
23885,ATCOM TECHNOLOGIES LTD.,20030801,0.1453,0.1462,-10.2803
24101,ATLAS COPCO (INDIA) LTD.,20030801,2.2119,NA,25.6631
24106,ATLAS CYCLES (HARYANA) LTD.,20030801,0.3655,0.3664,16.2058
24306,ATUL AUTO LTD.,20030801,0.1187,NA,2.1676
24381,ATUL LTD.,20030801,0.5143,0.5164,9.5072
24496,AKSHARCHEM (INDIA) LTD.,20030801,0.1961,NA,3.5558
24570,AUNDE INDIA LTD.,20030801,0.4203,NA,0.9326
24663,AURO LABORATORIES LTD.,20030801,0.302,NA,-0.6097
24685,AUROBINDO PHARMA LTD.,20030801,1.6304,1.6316,42.6839
24915,T V S AUTOLEC LTD. [MERGED],20030801,2.9968,NA,5.8649
24921,AUTOLITE (INDIA) LTD.,20030801,24.5573,NA,-11.5719
24967,AUTOMOBILE CORPN. OF GOA LTD.,20030801,14.8556,NA,4.8586
24976,AUTOMOTIVE AXLES LTD.,20030801,3.7855,3.734,10.978
25020,AUTORIDERS FINANCE LTD.,20030801,NA,NA,-1.5335
25159,AVANTEL LTD.,20030801,0.3358,NA,0
25176,AVANTI FEEDS LTD.,20030801,0.3387,NA,7.2936
25287,BAYER CROPSCIENCE INDIA LTD. [MERGED],20030801,2.0479,2.0186,6.6083
25290,SANOFI INDIA LTD.,20030801,3.4348,3.4392,28.245
25323,AVERY INDIA LTD.,20030801,1.1484,NA,0.0485
25574,AVON LIFESCIENCES LTD.,20030801,2.1605,NA,2.3544
25979,AZTECSOFT LTD. [MERGED],20030801,0.9081,0.9081,-0.3639
26076,B A S F INDIA LTD.,20030801,1.4293,1.4391,9.6381
26214,B C C FUBA INDIA LTD.,20030801,0.1414,NA,-1.2543
26365,B D H INDUSTRIES LTD.,20030801,0.2992,NA,0.5906
26485,B F UTILITIES LTD.,20030801,0.3724,NA,-1.3247
26633,BILCARE LTD.,20030801,1.2856,NA,21.812
26647,B I T S LTD.,20030801,0.1678,NA,-0.1269
26919,B L B LTD.,20030801,0.6615,0.6615,0.379
26990,B L S INFOTECH LTD.,20030801,0.1622,NA,0.0254
27347,LINDE INDIA LTD.,20030801,0.9325,0.9374,0.0265
27424,B P L ENGINEERING LTD.,20030801,0.3373,0.334,-5.1224
27428,B P L LTD.,20030801,0.2731,0.2745,-86.3925
27694,B S APPLIANCES LTD.,20030801,NA,NA,-22.1251
27739,B S E L INFRASTRUCTURE REALTY LTD.,20030801,0.8156,0.8182,0.2167
27747,RELIANCE INFRASTRUCTURE LTD.,20030801,1.4819,1.4829,8.982
27798,B S L LTD.,20030801,0.5631,0.5575,0.3818
27842,B S REFRIGERATORS LTD.,20030801,NA,NA,-16.0688
27870,B S T LTD.,20030801,NA,NA,-11.2145
28469,BAFFIN ENGINEERING PROJECTS LTD.,20030801,6.1715,NA,0
28897,BAJAJ FINANCE LTD.,20030801,0.4645,0.4649,14.1842
28899,BAJAJ HOLDINGS & INVST. LTD.,20030801,1.9231,1.9218,53.5156
28920,BAJAJ ELECTRICALS LTD.,20030801,0.3365,NA,-47.5767
28932,BAJAJ HINDUSTHAN SUGAR LTD.,20030801,1.1177,1.1001,2.8055
28933,TRINITY BIO-TECH LTD.,20030801,NA,NA,-6.0149
28958,WOPOLIN PLASTICS LTD.,20030801,NA,NA,-37.5669
28974,BAJAJ STEEL INDS. LTD.,20030801,0.342,NA,3.2273
28981,FORCE MOTORS LTD.,20030801,2.1745,NA,30.7675
29203,BAL PHARMA LTD.,20030801,0.9888,NA,4.1361
29258,BALAJI AMINES LTD.,20030801,0.6607,NA,11.9663
29294,BALAJI DISTILLERIES LTD. [MERGED],20030801,NA,NA,-6.6099
29433,BALAJI TELEFILMS LTD.,20030801,3.063,3.063,11.4488
29657,BALKRISHNA INDUSTRIES LTD.,20030801,0.9563,NA,37.8014
29678,BALLARPUR INDUSTRIES LTD.,20030801,0.6416,0.6363,6.5266
29703,BALMER LAWRIE & CO. LTD.,20030801,0.8755,0.8789,5.4218
29706,BALMER LAWRIE-VAN LEER LTD.,20030801,0.8208,NA,1.7902
29728,BALRAMPUR CHINI MILLS LTD.,20030801,1.2999,1.2786,16.0708
29808,COMMEX TECHNOLOGY LTD.,20030801,0.6564,NA,-0.6972
29843,BAMPSL SECURITIES LTD.,20030801,0.1132,NA,0.2284
29909,BANCO PRODUCTS (INDIA) LTD.,20030801,0.7828,NA,12.2913
30136,BANK OF BARODA,20030801,0.8583,0.858,28.1878
30148,BANK OF INDIA,20030801,0.6674,0.6687,18.0041
30156,BANK OF PUNJAB LTD. [MERGED],20030801,1.0121,1.0075,2.8219
30157,BANK OF RAJASTHAN LTD. [MERGED],20030801,0.9965,0.9965,6.9018
30230,BANNARI AMMAN SUGARS LTD.,20030801,1.1142,1.092,11.3316
30442,BANSWARA SYNTEX LTD.,20030801,0.251,NA,4.7882
30882,BASANT AGRO TECH (INDIA) LTD.,20030801,0.2718,NA,3.014
31130,BATA INDIA LTD.,20030801,1.0997,1.1067,-3.0998
31160,BATHINA TECHNOLOGIES (INDIA) LTD.,20030801,0.1124,NA,-0.8796
31182,BATLIBOI LTD.,20030801,0.9697,NA,-3.4589
31364,BAYER CROPSCIENCE LTD.,20030801,1.976,NA,13.6868
31365,INEOS STYROLUTION INDIA LTD.,20030801,1.2964,1.2924,13.5338
31367,SIEMENS HEALTHCARE DIAGNOSTICS LTD. [MERGED],20030801,1.3205,NA,36.3671
31625,BEE ELECTRONIC MACHINES LTD.,20030801,NA,NA,-12.9874
31927,BELL CERAMICS LTD. [MERGED],20030801,0.3593,0.3653,1.3847
31979,BELLARY STEELS & ALLOYS LTD.,20030801,NA,NA,-11.1393
32084,BENARES HOTELS LTD.,20030801,1.3031,NA,10.0769
32255,BENGAL TEA & FABRICS LTD.,20030801,0.1185,NA,-0.7995
32433,BERGER PAINTS INDIA LTD.,20030801,1.3003,1.2864,11.6511
32551,BEST & CROMPTON ENGG. LTD.,20030801,6.7451,NA,0.3304
32731,BETALA GLOBAL SECURITIES LTD.,20030801,5.7188,NA,-0.0909
32984,BHAGAWATI GAS LTD.,20030801,0.2831,NA,-0.3944
32996,BHAGERIA INDUSTRIES LTD.,20030801,0.3994,NA,1.9638
33012,BHAGHEERATHA ENGINEERING LTD.,20030801,0.2258,NA,0.5477
33264,BHAGYANAGAR INDIA LTD.,20030801,0.3622,NA,2.856
33477,BHANDARI HOSIERY EXPORTS LTD.,20030801,0.1009,NA,0.5488
33501,R K B AGRO INDS. LTD.,20030801,0.0944,NA,-1.1695
33537,BHANSALI ENGINEERING POLYMERS LTD.,20030801,2.5619,NA,1.2443
33671,BHARAT BIJLEE LTD.,20030801,1.3032,NA,13.8015
33703,BHARAT COMMERCE & INDS. LTD.,20030801,NA,NA,-31.16
33723,B E M L LTD.,20030801,0.5178,0.5194,2.5664
33727,BHARAT ELECTRONICS LTD.,20030801,2.7513,2.7465,33.67
33750,BHARAT FORGE LTD.,20030801,9.0422,9.0949,25.1224
33759,BHARAT GEARS LTD.,20030801,2.1424,2.1123,-17.2938
33769,BHARAT HEAVY ELECTRICALS LTD.,20030801,1.3454,1.3416,6.4181
33780,BHARAT IMMUNOLOGICALS & BIOLOGICALS CORPN. LTD.,20030801,NA,NA,-5.0453
33873,BHARAT PETROLEUM CORPN. LTD.,20030801,1.6185,1.6203,44.3237
33901,BHARAT RASAYAN LTD.,20030801,0.2018,0.2001,29.7682
33922,BHARAT SEATS LTD.,20030801,0.4404,NA,4.172
34143,CAPSUGEL HEALTHCARE PVT. LTD.,20030801,2.8462,NA,0.9585
34162,BHARTI AIRTEL LTD.,20030801,2.0322,2.0341,0.039
34213,BHARTIYA INTERNATIONAL LTD.,20030801,0.287,0.2909,10.0191
34799,BHILWARA SPINNERS LTD.,20030801,0.8611,NA,-6.4857
35032,BHOR INDUSTRIES LTD.,20030801,NA,NA,-7.8903
35045,BHURUKA GASES LTD.,20030801,NA,NA,-5.2203
35222,BHUSHAN STEEL LTD.,20030801,0.501,NA,14.121
35269,BHUVAN TRIPURA INDS. LTD.,20030801,0.1578,NA,-0.006
35306,BHUWALKA STEEL INDS. LTD.,20030801,0.3209,NA,-0.4241
35499,ADITYA BIRLA CHEMICALS (INDIA) LTD. [MERGED],20030801,0.9732,NA,3.3096
35793,BIMETAL BEARINGS LTD.,20030801,0.6261,NA,18.9804
35843,BINANI INDUSTRIES LTD.,20030801,0.3157,NA,-14.7923
36112,BIOPAC INDIA CORPN. LTD.,20030801,0.7834,NA,0.1437
36277,3M INDIA LTD.,20030801,3.8879,3.9161,16.3603
36303,BIRLA CORPORATION LTD.,20030801,1.236,1.2296,1.8336
36309,BIRLA CABLE LTD.,20030801,0.6387,0.6327,-3.9733
36335,BIRLA GLOBAL FINANCE LTD. [MERGED],20030801,0.7446,0.7316,-0.9206
36391,DIGJAM LTD. [MERGED],20030801,NA,NA,-12.6061
36392,BIRLA POWER SOLUTIONS LTD.,20030801,0.3258,NA,1.0972
36711,BLISS G V S PHARMA LTD.,20030801,1.1494,NA,1.8462
36743,BLOOM DEKOR LTD.,20030801,0.2568,NA,1.5385
36815,BLOW PLAST LTD. [MERGED],20030801,0.4995,NA,3.0438
36895,BLUE CHIP INDIA LTD.,20030801,13.1234,NA,0.0036
36937,BLUE DART EXPRESS LTD.,20030801,1.5947,1.5947,9.2212
37077,BLUE STAR INFOTECH LTD. [MERGED],20030801,2.9775,2.9632,17.46
37079,BLUE STAR LTD.,20030801,1.4118,1.4255,15.9947
37218,BOBSHELL ELECTRODES LTD.,20030801,0.1338,NA,0.1832
37410,BOMBAY BURMAH TRDG. CORPN. LTD.,20030801,0.8132,NA,-0.4013
37451,BOMBAY DYEING & MFG. CO. LTD.,20030801,0.6887,0.6903,-4.7144
37542,BOMBAY PAINTS LTD. [MERGED],20030801,NA,NA,-44.8667
37643,B K V INDUSTRIES LTD.,20030801,NA,NA,-1.481
37735,BONGAIGAON REFINERY & PETROCHEMICALS LTD. [MERGED],20030801,2.0172,2.023,11.6866
37882,BORAX MORARJI LTD.,20030801,0.5983,NA,-4.4472
37935,BOROSIL GLASS WORKS LTD.,20030801,0.2008,NA,-5.1909
38148,BRADY & MORRIS ENGG. CO. LTD.,20030801,0.4464,NA,1.2
38179,BILPOWER LTD.,20030801,0.2744,NA,0.9998
38402,BRAWN BIOTECH LTD.,20030801,0.065,NA,-9.5588
38452,I M + CAPITALS LTD.,20030801,0.7226,NA,3.3954
38497,BRIDGE SECURITIES LTD.,20030801,0.5141,NA,-1.547
38537,BRIGHT BROTHERS LTD.,20030801,0.1944,NA,-9.842
38750,BRIJLAXMI LEASING & FINANCE LTD.,20030801,8.3785,NA,0.7082
38924,BRITANNIA INDUSTRIES LTD.,20030801,3.3203,3.3282,37.6404
39600,BURROUGHS WELLCOME (INDIA) LTD. [MERGED],20030801,2.1802,NA,45.2336
39949,SHELTER INFRA PROJECTS LTD.,20030801,0.6973,NA,-3.1931
40112,C E S C LTD.,20030801,0.5828,0.5815,7.0221
40158,IGARASHI MOTORS INDIA LTD.,20030801,2.0189,1.9956,3.5798
40290,C J GELATINE PRODUCTS LTD.,20030801,1.2925,NA,-0.1454
40470,C M C LTD. [MERGED],20030801,5.2768,5.2159,22.8581
40516,AASTHA BROADCASTING NETWORK LTD.,20030801,1.4971,NA,0.1
40555,C M S FINVEST LTD.,20030801,0.3025,NA,0.1358
40901,C S J TECHNOLOGIES LTD.,20030801,0.1076,NA,0.0163
41136,CENTUM ELECTRONICS LTD.,20030801,5.1913,NA,2.2703
41246,CADILA HEALTHCARE LTD.,20030801,2.908,2.9037,14.2388
41557,CALIFORNIA SOFTWARE CO. LTD.,20030801,NA,0.4345,1.8063
41764,KOKUYO CAMLIN LTD.,20030801,1.4926,NA,1.5625
41793,CAMPHOR & ALLIED PRODUCTS LTD.,20030801,0.3163,NA,5.0841
41823,CAN FIN HOMES LTD.,20030801,0.5984,0.6085,10.0951
41860,CANARA BANK,20030801,1.0576,1.0566,27.6271
42306,CAPRIHANS INDIA LTD.,20030801,0.4006,NA,3.1217
42434,GRAPHITE INDIA LTD.,20030801,0.4184,0.4214,11.4843
42443,CARBORUNDUM UNIVERSAL LTD.,20030801,0.9141,0.9137,17.1713
42682,CARNATION INDUSTRIES LTD.,20030801,0.2582,NA,3.0661
42882,CASIL HEALTH PRODUCTS LTD. [MERGED],20030801,1.8871,NA,0.9776
42974,CASTROL INDIA LTD.,20030801,6.1974,NA,12.3342
42997,CAT TECHNOLOGIES LTD.,20030801,NA,NA,-0.1584
43062,CATVISION LTD.,20030801,0.4319,NA,0.1285
43152,C F L CAPITAL FINANCIAL SERVICES LTD.,20030801,NA,NA,-3.5839
43155,CEAT LTD.,20030801,0.4109,0.4125,10.036
43235,EXEDY INDIA LTD.,20030801,0.5322,NA,0.4217
43535,CENTRAL PROVINCES RAILWAYS CO. LTD.,20030801,1.0931,NA,0.1064
43618,CENTURION BANK OF PUNJAB LTD. [MERGED],20030801,10.093,10.0856,-0.4886
43677,CENTURY ENKA LTD.,20030801,0.5542,0.5548,13.2944
43681,CENTURY EXTRUSIONS LTD.,20030801,NA,NA,-4.5917
43750,CENTURY TEXTILES & INDS. LTD.,20030801,1.1158,1.1164,10.857
43807,CEREBRA INTEGRATED TECHNOLOGIES LTD.,20030801,0.1532,NA,-12.9574
44220,CHAMBAL FERTILISERS & CHEMICALS LTD.,20030801,0.8526,0.8554,3.7012
44260,INDAGE VINTNERS LTD.,20030801,0.4794,NA,3.1694
44992,IRIS MEDIAWORKS LTD.,20030801,0.8881,NA,-0.4167
45191,CHARMS INDUSTRIES LTD.,20030801,0.169,NA,0
45635,CHEMBOND CHEMICALS LTD.,20030801,0.7135,NA,2.7333
45862,CHEMPLAST SANMAR LTD.,20030801,0.8598,0.8598,1.9953
46009,CHENNAI PETROLEUM CORPN. LTD.,20030801,0.7258,0.7303,21.0017
46134,CHESLIND TEXTILES LTD. [MERGED],20030801,NA,0.6013,4.5986
46286,CHETTINAD CEMENT CORPN. PVT. LTD.,20030801,1.7112,NA,3.6064
46309,CHEVIOT CO. LTD.,20030801,0.5881,NA,64.9196
47026,CHITRADURGA SPINTEX LTD.,20030801,0.426,NA,-0.564
47214,CHOKHANI SECURITIES LTD.,20030801,0.0782,NA,0.3831
47227,AJEL LTD.,20030801,0.5909,NA,-0.4
47245,CHOKSI LABORATORIES LTD.,20030801,0.3238,NA,1.278
47252,CHOKSI TUBE CO. LTD.,20030801,0.3469,NA,-76.2855
47318,CHOLAMANDALAM INVESTMENT & FINANCE CO. LTD.,20030801,0.6668,0.663,9.2019
47406,CHORDIA FOOD PRODUCTS LTD.,20030801,0.2579,NA,2.5838
47542,CHOWGULE STEAMSHIPS LTD.,20030801,0.4442,NA,-2.9635
47715,CIBA INDIA LTD. [MERGED],20030801,0.9859,NA,9.1711
47769,CIMMCO LTD.,20030801,NA,NA,-29.9879
47792,CINDRELLA HOTELS LTD.,20030801,1.2681,NA,0.0556
47821,CINERAD COMMUNICATIONS LTD.,20030801,0.1731,NA,0.5192
47834,CINEVISTA LTD.,20030801,0.3656,0.3724,0.7895
47858,CIPLA LTD.,20030801,4.2844,4.2921,42.2812
48093,CITURGIA BIOCHEMICALS LTD.,20030801,NA,NA,-66.4544
48177,CITY UNION BANK LTD.,20030801,0.8431,0.839,14.7167
48243,CLARIANT (INDIA) LTD. [MERGED],20030801,1.9873,2.0046,16.369
48322,CLASSIC BIOTECH & EXPORTS LTD.,20030801,0.8003,NA,-0.9722
48367,CLASSIC DIAMONDS (INDIA) LTD.,20030801,0.2856,NA,26.4286
48681,CLIO INFOTECH LTD.,20030801,0.0509,NA,-1.6075
48770,CLUTCH AUTO LTD.,20030801,0.7593,NA,-0.2836
