co_code,company_name,co_stkdate,bse_pb,nse_pb,eps_on_stkdate
11259,AVONMORE CAPITAL & MGMT. SERVICES LTD.,20150803,0.975,NA,0.8199
11262,ALMONDZ GLOBAL SECURITIES LTD.,20150803,NA,0.2164,-4.0912
11303,ALLIED DIGITAL SERVICES LTD.,20150803,0.2374,0.2367,2.9749
11443,ALLSEC TECHNOLOGIES LTD.,20150803,0.5048,0.4995,-0.6628
11599,ALOK INDUSTRIES LTD.,20150803,0.1957,0.1971,-2.5282
11664,ALPA LABORATORIES LTD.,20150803,0.3714,0.369,2.0864
11853,ALPHAGEO (INDIA) LTD.,20150803,3.6958,3.6648,1.26
11955,ALPS INDUSTRIES LTD.,20150803,NA,NA,0.8948
11961,ALPS MOTOR FINANCE LTD.,20150803,44.5526,NA,0.007
12007,G E T & D INDIA LTD.,20150803,10.5947,10.5743,3.135
12011,G E POWER INDIA LTD.,20150803,5.5212,5.5101,18.6189
12108,ALUFLUORIDE LTD.,20150803,0.6063,NA,3.6998
12258,AMAL LTD.,20150803,NA,NA,0.1708
12379,AMANI TRADING & EXPORTS LTD.,20150803,2.9072,NA,0.1429
12517,AMARA RAJA BATTERIES LTD.,20150803,8.911,8.9002,25.1416
12577,AMARJOTHI SPINNING MILLS LTD.,20150803,0.8536,NA,16.9778
12709,AMBA ENTERPRISES LTD.,20150803,4.7732,NA,1.0426
12774,AMBALAL SARABHAI ENTERPRISES LTD.,20150803,0.6273,NA,-5.1048
12933,AMBICA AGARBATHIES AROMA & INDS. LTD.,20150803,0.1988,NA,0.8732
13029,AMBIKA COTTON MILLS LTD.,20150803,2.0282,2.0281,85.1064
13188,AMCO INDIA LTD.,20150803,0.3008,NA,-2.9927
13398,AMFORGE INDUSTRIES LTD.,20150803,0.1102,NA,1.9973
13499,AMINES & PLASTICIZERS LTD.,20150803,2.006,NA,3.0534
13637,AMIT INTERNATIONAL LTD.,20150803,0.9881,NA,-0.0844
14000,AMRAPALI INDUSTRIES LTD.,20150803,0.5992,NA,-0.2295
14039,AMRIT CORP. LTD.,20150803,0.8365,NA,31.5259
14204,AMRUTANJAN HEALTH CARE LTD.,20150803,6.4366,6.4091,12.4048
14268,AMTEK AUTO LTD.,20150803,0.7276,0.7282,-5.2692
14271,CASTEX TECHNOLOGIES LTD.,20150803,1.8855,1.8894,-0.4772
14299,JOHNSON CONTROLS-HITACHI AIR CONDITIONING INDIA LTD.,20150803,10.9758,10.9792,29.2451
14344,AMULYA LEASING & FINANCE LTD.,20150803,7.3657,NA,0.08
14464,VIPUL LTD.,20150803,1.1351,1.1336,-0.5851
14658,GENERA AGRI CORP LTD.,20150803,0.0616,NA,0.6003
