11,20 MICRONS LTD.,1210.4,0.07212491738268341
363,STARLOG ENTERPRISES LTD.,7898.6,0.027409920745448558
365,A B G SHIPYARD LTD.,42052.5,0.05567088758099994
400,A B L BIOTECHNOLOGIES LTD.,657.0,-0.3178082191780822
414,A B M INTERNATIONAL LTD.,278.7,0.07391460351632581
415,A B M KNOWLEDGEWARE LTD.,415.2,0.16546242774566475
443,A B N GRANITES LTD.,143.3,-0.575715282623866
612,A C E EDUTREND LTD.,42.8,0.004672897196261683
641,A C E STONECRAFT LTD.,234.5,0.0012793176972281449
666,A C I INFOCOM LTD.,258.0,0.03178294573643411
783,A D F FOODS LTD.,1084.6,0.14410842706988755
830,A D S DIAGNOSTIC LTD.,63.7,-0.001569858712715856
912,A F ENTERPRISES LTD.,2.0,-0.05
1034,A G S INFOTECH LTD.,75.1,0.19707057256990682
1120,A I A ENGINEERING LTD.,9692.1,0.1267114454039888
1144,A INFRASTRUCTURE LTD.,1893.3,0.021549675170337505
1159,A J BROTHERS LTD.,12.8,0.0
1315,A K C SYNTHETICS LTD.,7.7,0.0
1317,A K CAPITAL SERVICES LTD.,2166.3,0.25107325855144713
1464,S M S TECHSOFT (INDIA) LTD.,,
1570,A K S CREDITS LTD.,127.4,-0.0070643642072213495
1621,A K SPINTEX LTD.,180.2,0.06992230854605994
2015,A N G INDUSTRIES LTD.,2677.0,-0.023571161748225627
2021,A N GLOBAL LTD.,40.4,0.0915841584158416
2080,A N S INDS. LTD.,203.6,0.027013752455795677
2248,A P M INDUSTRIES LTD.,1896.2,0.035966670182470205
2384,SCHNEIDER ELECTRIC PRESIDENT SYSTEMS LTD.,1030.0,0.05242718446601942
2448,A R C FINANCE LTD.,11.9,0.01680672268907563
2513,A R I CONSOLIDATED INVSTS. PVT. LTD.,59.5,0.17142857142857143
2717,DISH T V INDIA LTD.,20972.2,-0.12498927151181088
2773,ANIL SPECIAL STEEL INDS. LTD.,818.0,0.026405867970660146
2842,A S M TECHNOLOGIES LTD.,271.8,0.12619573215599705
3052,A T N INTERNATIONAL LTD.,275.6,-0.035921625544267054
3083,A T V PROJECTS INDIA LTD.,2822.7,0.018776348885818545
3149,TAVERNIER RESOURCES LTD.,67.2,-0.08333333333333333
3194,A V I PHOTOCHEM LTD.,37.4,-0.034759358288770054
3196,A V I POLYMERS LTD.,50.7,0.0
3303,ZENITH STEEL TUBES & INDS. LTD.,206.6,-1.6597289448209098
3335,A V T NATURAL PRODUCTS LTD.,1002.4,0.06544293695131685
3624,AAKAR ENGINEERING & MFG. CO. LTD.,41.8,-0.5574162679425838
3704,PRISM INFORMATICS LTD.,15.5,0.2838709677419355
3737,JAINEX AAMCOL LTD.,184.6,-0.018418201516793065
3768,AANKIT GRANITES LTD.,128.5,0.0357976653696498
3889,AAREY DRUGS & PHARMACEUTICALS LTD.,154.1,0.05256327060350422
3990,AARTI DRUGS LTD.,3867.5,0.06740788623141564
3998,AARTI INDUSTRIES LTD.,10410.9,0.06750617141649617
4024,AARVEE DENIMS & EXPORTS LTD.,4739.3,0.06477749878674066
4053,AASHEESH SECURITIES LTD.,17.0,-0.0058823529411764705
4132,AASWA TRADING & EXPORTS LTD.,15.5,0.03225806451612903
4210,ABACUS COMPUTERS LTD.,0.1,0.0
4253,ABAN OFFSHORE LTD.,46604.6,0.06017431755663604
4320,ABEE INFO-CONSUMABLES LTD.,107.5,-0.11534883720930234
4483,ABHIJIT TRADING CO. LTD.,2.8,-0.03571428571428572
4581,ABHINAV CAPITAL SERVICES LTD.,136.0,-0.04411764705882353
4589,ABHINAV LEASING & FINANCE LTD.,54.2,0.01845018450184502
4671,RADICO KHAITAN LTD.,11186.3,0.04021883911570403
4680,ABHISHEK CORPORATION LTD.,4085.6,-0.07942529860975132
4709,TRIDENT LTD.,24024.5,0.024986992445212183
4831,ABIRAMI FINANCIAL SERVICES (INDIA) LTD.,,
5003,ACCEL FRONTLINE LTD.,1981.5,0.024173605854150897
5206,ACCURATE TRANSFORMERS LTD.,1291.4,0.048087347065200556
5284,ACE SOFTWARE EXPORTS LTD.,141.7,-0.016231474947071278
5396,ACKNIT INDUSTRIES LTD.,392.3,0.022431812388478203
5417,PROVOGUE (INDIA) LTD.,,
5568,ACROW INDIA LTD.,140.6,0.02631578947368421
5574,ACRYSIL LTD.,398.4,0.15235943775100402
5596,ACTION FINANCIAL SERVICES (INDIA) LTD.,,
5674,ACUMEN TRADING & INVSTS. LTD.,32.5,0.08307692307692308
5695,AD-MANUM FINANCE LTD.,643.1,0.033120821023169024
5747,ADANI ENTERPRISES LTD.,67058.2,0.038954221855045316
5757,ADANI POWER LTD.,78258.7,0.021825049483316233
5802,VIKAS GRANARIES LTD.,1522.8,0.14289466771736276
5838,ADARSH MERCANTILE LTD.,63.7,0.0
5843,ADARSH PLANT PROTECT LTD.,101.2,0.0009881422924901185
5888,ADCON CAPITAL SERVICES LTD.,32.7,0.0
5921,ADDI INDUSTRIES LTD.,240.4,0.0058236272878535765
5994,ACIL COTTON INDS. LTD.,53.1,0.007532956685499059
6011,ADHARSHILA CAPITAL SERVICES LTD.,97.6,0.009221311475409838
6016,ADHBHUT INFRASTRUCTURE LTD.,199.7,0.013520280420630948
6097,ADI RASAYAN LTD.,1.2,-2.0833333333333335
6136,ADINATH EXIM RESOURCES LTD.,65.6,0.0
6166,ADINATH TEXTILES LTD.,59.1,0.2893401015228426
6226,BLUE CLOUD SOFTECH SOLUTIONS LTD.,41.8,-0.09090909090909091
6318,ADITYA ELECTRO COMMUNICATIONS LTD.,15.5,-0.012903225806451613
6342,ADITYA FORGE LTD.,106.4,0.11090225563909774
6347,ARIS INTERNATIONAL LTD.,35.5,-0.11267605633802817
