11,20 MICRONS LTD.,845.1,0.0546680866169684
363,STARLOG ENTERPRISES LTD.,4494.0,0.1643524699599466
365,A B G SHIPYARD LTD.,16359.9,0.09899816013545315
400,A B L BIOTECHNOLOGIES LTD.,273.9,0.06389193136181089
414,A B M INTERNATIONAL LTD.,198.5,0.022166246851385393
415,A B M KNOWLEDGEWARE LTD.,178.3,0.35165451486259114
443,A B N GRANITES LTD.,143.4,-0.5278940027894001
612,A C E EDUTREND LTD.,34.3,-0.002915451895043732
641,A C E STONECRAFT LTD.,258.9,0.0
666,A C I INFOCOM LTD.,217.0,-0.07972350230414747
783,A D F FOODS LTD.,783.8,0.10015310028068386
830,A D S DIAGNOSTIC LTD.,62.4,-0.027243589743589744
934,APEEJAY TEA LTD. [MERGED],,
1034,A G S INFOTECH LTD.,55.1,0.1306715063520871
1120,A I A ENGINEERING LTD.,5553.5,0.19519222112181508
1159,A J BROTHERS LTD.,12.6,0.0
1315,A K C SYNTHETICS LTD.,7.7,0.0
1317,A K CAPITAL SERVICES LTD.,466.2,0.5712140712140713
1464,S M S TECHSOFT (INDIA) LTD.,,
1570,A K S CREDITS LTD.,110.4,0.002717391304347826
1621,A K SPINTEX LTD.,185.4,0.012944983818770225
1827,A M I COMPUTERS (I) LTD.,,
2015,A N G INDUSTRIES LTD.,1471.8,0.11570865606740047
2021,A N GLOBAL LTD.,40.0,0.0875
2080,A N S INDS. LTD.,160.6,0.026774595267745952
2248,A P M INDUSTRIES LTD.,1101.1,0.011624738897466172
2384,SCHNEIDER ELECTRIC PRESIDENT SYSTEMS LTD.,764.2,0.1194713425804763
2448,A R C FINANCE LTD.,14.3,0.1608391608391608
2513,A R I CONSOLIDATED INVSTS. PVT. LTD.,66.3,0.24736048265460028
2717,DISH T V INDIA LTD.,11220.5,-0.3682545341116706
2773,ANIL SPECIAL STEEL INDS. LTD.,839.6,0.024535493091948548
2842,A S M TECHNOLOGIES LTD.,167.9,0.2197736748064324
2885,A S R AGRO LTD.,22.9,-0.017467248908296946
3052,A T N INTERNATIONAL LTD.,303.2,-0.10686015831134564
3083,A T V PROJECTS INDIA LTD.,2831.7,-0.049193064237030765
3149,TAVERNIER RESOURCES LTD.,82.7,0.006045949214026602
3194,A V I PHOTOCHEM LTD.,38.5,-0.03636363636363636
3196,A V I POLYMERS LTD.,44.3,0.01580135440180587
3303,ZENITH STEEL TUBES & INDS. LTD.,351.0,-1.4837606837606836
3335,A V T NATURAL PRODUCTS LTD.,843.5,0.11215174866627149
3624,AAKAR ENGINEERING & MFG. CO. LTD.,48.7,-0.3121149897330595
3704,PRISM INFORMATICS LTD.,10.6,0.2075471698113208
3737,JAINEX AAMCOL LTD.,59.4,0.06902356902356901
3768,AANKIT GRANITES LTD.,135.9,0.0014716703458425313
3889,AAREY DRUGS & PHARMACEUTICALS LTD.,123.9,0.038740920096852295
3990,AARTI DRUGS LTD.,3457.6,0.03780078667283665
3998,AARTI INDUSTRIES LTD.,7723.1,0.0475586228328003
4024,AARVEE DENIMS & EXPORTS LTD.,3853.5,0.013857532113662904
4053,AASHEESH SECURITIES LTD.,34.0,-0.5058823529411764
4132,AASWA TRADING & EXPORTS LTD.,14.7,0.04081632653061225
4210,ABACUS COMPUTERS LTD.,0.1,0.0
4253,ABAN OFFSHORE LTD.,18976.4,0.08384098142956514
4320,ABEE INFO-CONSUMABLES LTD.,162.9,-0.011663597298956415
4483,ABHIJIT TRADING CO. LTD.,2.8,0.0
4581,ABHINAV CAPITAL SERVICES LTD.,138.2,0.0057887120115774245
4671,RADICO KHAITAN LTD.,9622.2,0.027602835110473692
4680,ABHISHEK CORPORATION LTD.,1822.7,0.029132605475393647
4709,TRIDENT LTD.,15458.0,0.030670203131064822
4831,ABIRAMI FINANCIAL SERVICES (INDIA) LTD.,,
5003,ACCEL FRONTLINE LTD.,2031.9,0.03509030956247847
5206,ACCURATE TRANSFORMERS LTD.,1078.8,0.06581386725991843
5284,ACE SOFTWARE EXPORTS LTD.,127.5,0.21019607843137256
5396,ACKNIT INDUSTRIES LTD.,342.9,0.046369203849518814
5417,PROVOGUE (INDIA) LTD.,,
5531,ACQUAINT EXPORTS LTD.,3.0,0.0
5568,ACROW INDIA LTD.,127.0,0.1519685039370079
5574,ACRYSIL LTD.,224.8,0.1654804270462633
5596,ACTION FINANCIAL SERVICES (INDIA) LTD.,,
5674,ACUMEN TRADING & INVSTS. LTD.,29.9,0.04347826086956522
