11,20 MICRONS LTD.,1984.2,0.05493397842959379
289,A B C INDIA LTD.,1623.6,0.04680955900468096
363,STARLOG ENTERPRISES LTD.,6052.5,0.028170177612556795
365,A B G SHIPYARD LTD.,76049.5,0.023884443684705357
400,A B L BIOTECHNOLOGIES LTD.,452.4,-0.003978779840848806
414,A B M INTERNATIONAL LTD.,313.7,0.01020082881734141
415,A B M KNOWLEDGEWARE LTD.,588.6,0.2582398912674142
612,A C E EDUTREND LTD.,109.5,0.11232876712328768
641,A C E STONECRAFT LTD.,299.0,0.003678929765886288
666,A C I INFOCOM LTD.,195.4,0.044012282497441144
783,A D F FOODS LTD.,1583.9,0.07601489993055116
830,A D S DIAGNOSTIC LTD.,50.0,0.002
912,A F ENTERPRISES LTD.,0.1,1.0
1120,A I A ENGINEERING LTD.,9766.2,0.15480944481988898
1144,A INFRASTRUCTURE LTD.,1825.2,0.008382642998027613
1317,A K CAPITAL SERVICES LTD.,3533.7,0.08795313693861959
1464,S M S TECHSOFT (INDIA) LTD.,,
1570,A K S CREDITS LTD.,201.2,-0.0004970178926441352
1621,A K SPINTEX LTD.,279.5,0.026475849731663687
2015,A N G INDUSTRIES LTD.,2706.0,0.011677753141167776
2080,A N S INDS. LTD.,187.7,-0.009589770911028238
2248,A P M INDUSTRIES LTD.,2187.2,0.05925384052670081
2384,SCHNEIDER ELECTRIC PRESIDENT SYSTEMS LTD.,1108.7,-0.051591954541354734
2448,A R C FINANCE LTD.,10.8,-0.05555555555555555
2513,A R I CONSOLIDATED INVSTS. PVT. LTD.,130.2,0.0445468509984639
2717,DISH T V INDIA LTD.,26878.1,-0.05910015960949621
2773,ANIL SPECIAL STEEL INDS. LTD.,844.2,0.03447050461975835
2842,A S M TECHNOLOGIES LTD.,398.0,0.1829145728643216
3052,A T N INTERNATIONAL LTD.,257.6,-0.040760869565217385
3083,A T V PROJECTS INDIA LTD.,2806.0,0.004205274411974341
3149,TAVERNIER RESOURCES LTD.,67.5,-0.023703703703703706
3194,A V I PHOTOCHEM LTD.,27.3,0.010989010989010988
3196,A V I POLYMERS LTD.,34.8,0.0
3303,ZENITH STEEL TUBES & INDS. LTD.,164.1,-0.13772090188909203
3335,A V T NATURAL PRODUCTS LTD.,1348.8,0.3738879003558719
3704,PRISM INFORMATICS LTD.,431.1,0.047088842495940614
3737,JAINEX AAMCOL LTD.,192.4,0.0025987525987525985
3768,AANKIT GRANITES LTD.,143.3,-0.0013956734124214933
3889,AAREY DRUGS & PHARMACEUTICALS LTD.,426.7,0.006561987344738692
3990,AARTI DRUGS LTD.,5159.9,0.041861276381325224
3998,AARTI INDUSTRIES LTD.,13230.3,0.0660604823775727
4024,AARVEE DENIMS & EXPORTS LTD.,5754.4,0.024381342972334217
4053,AASHEESH SECURITIES LTD.,6.6,-0.015151515151515154
4132,AASWA TRADING & EXPORTS LTD.,16.3,0.01840490797546012
4210,ABACUS COMPUTERS LTD.,,
4253,ABAN OFFSHORE LTD.,56723.2,-0.02128406013765091
4320,ABEE INFO-CONSUMABLES LTD.,144.0,-0.004861111111111111
4483,ABHIJIT TRADING CO. LTD.,2.6,-0.11538461538461538
4581,ABHINAV CAPITAL SERVICES LTD.,152.2,0.0328515111695138
4589,ABHINAV LEASING & FINANCE LTD.,65.9,0.0030349013657056147
4671,RADICO KHAITAN LTD.,13772.3,0.046266781873761105
4680,ABHISHEK CORPORATION LTD.,3162.1,-0.2566016255020398
4709,TRIDENT LTD.,28587.9,-0.013743576827958681
4831,ABIRAMI FINANCIAL SERVICES (INDIA) LTD.,,
5003,ACCEL FRONTLINE LTD.,2538.6,0.036988891515008275
5206,ACCURATE TRANSFORMERS LTD.,1909.2,0.01717997066834276
5284,ACE SOFTWARE EXPORTS LTD.,144.5,0.02560553633217993
5396,ACKNIT INDUSTRIES LTD.,619.5,0.023890234059725585
5417,PROVOGUE (INDIA) LTD.,,
5568,ACROW INDIA LTD.,132.2,-0.00529500756429652
5574,ACRYSIL LTD.,561.8,0.07582769668921326
5596,ACTION FINANCIAL SERVICES (INDIA) LTD.,,
5695,AD-MANUM FINANCE LTD.,938.5,0.05498135322322856
5747,ADANI ENTERPRISES LTD.,116502.3,0.03555466286931674
5757,ADANI POWER LTD.,259012.2,-0.011237308512880859
5802,VIKAS GRANARIES LTD.,2093.2,0.02450793044142939
5838,ADARSH MERCANTILE LTD.,55.2,0.007246376811594203
5843,ADARSH PLANT PROTECT LTD.,97.2,0.08436213991769546
5888,ADCON CAPITAL SERVICES LTD.,33.1,0.006042296072507553
5921,ADDI INDUSTRIES LTD.,303.3,-0.08539399934058688
5994,ACIL COTTON INDS. LTD.,251.8,0.0
6011,ADHARSHILA CAPITAL SERVICES LTD.,60.0,-0.008333333333333333
6016,ADHBHUT INFRASTRUCTURE LTD.,353.5,0.024045261669024046
6097,ADI RASAYAN LTD.,6.8,-0.1911764705882353
6136,ADINATH EXIM RESOURCES LTD.,67.0,0.0208955223880597
6166,ADINATH TEXTILES LTD.,66.7,0.10794602698650674
6226,BLUE CLOUD SOFTECH SOLUTIONS LTD.,33.4,0.038922155688622756
6318,ADITYA ELECTRO COMMUNICATIONS LTD.,14.7,-0.006802721088435375
6342,ADITYA FORGE LTD.,165.5,0.02779456193353474
6347,ARIS INTERNATIONAL LTD.,0.4,0.0
6348,ADITYA ISPAT LTD.,128.1,0.01717408274785324
6364,ADITYA INTERNATIONAL LTD.,353.6,0.001414027149321267
6374,NITIN CASTINGS LTD.,303.6,0.04677206851119894
6385,ADITYA MILLS LTD.,47.8,-0.06276150627615062
6431,ADITYA SPINNERS LTD.,140.6,0.009246088193456615
6484,RELIANCE MEDIAWORKS LTD.,23447.6,-0.300056295740289
6584,ADOR FONTECH LTD.,868.4,0.21683555964993093
6585,ADOR MULTIPRODUCTS LTD.,68.1,0.027900146842878122
6697,ADVANCE BIO-COAL (INDIA) LTD.,,
6767,ADVANCE MULTITECH LTD.,98.7,0.0060790273556231
6773,ADVANCE PETROCHEMICALS LTD.,48.1,0.02286902286902287
6793,ADVANCE SYNTEX LTD.,184.9,0.01568415359653867
6819,ADVANCED ENZYME TECHNOLOGIES LTD.,1512.7,0.13723805116678786
6871,ADVANCED MICRONIC DEVICES LTD.,590.6,0.009989840839823908
6916,ADVANI HOTELS & RESORTS (INDIA) LTD.,,
6923,ADOR WELDING LTD.,2104.2,0.09942020720463834
6926,ADVANTA LTD. [MERGED],,
6953,ADVENT COMPUTER SERVICES LTD.,170.1,-0.00940623162845385
7002,ADVIK LABORATORIES LTD.,250.2,0.0
7068,AEGIS LOGISTICS LTD.,3923.2,0.10465946166394781
7077,LUDLOW JUTE & SPECIALITIES LTD.,1019.5,0.05012260912211869
7091,AEONIAN INVESTMENTS CO. LTD.,913.5,0.041050903119868636
7294,AFTEK LTD.,6437.5,0.028815533980582526
7447,WAGEND INFRA VENTURE LTD.,118.7,0.08424599831508003
7633,SHIRPUR GOLD REFINERY LTD.,3579.8,-0.03955528241801218
8083,AGRI-TECH (INDIA) LTD.,,
8122,AGRIMAS CHEMICALS LTD.,566.3,0.02684089705103302
8150,AGRO CHEM PUNJAB LTD.,11.3,-0.008849557522123894
8153,AGRO DUTCH INDS. LTD.,5561.0,-0.08403164898399568
8183,AGRO TECH FOODS LTD.,2827.9,0.1277980126595707
8306,AHLCON PARENTERALS (INDIA) LTD.,,
8312,AHLUWALIA CONTRACTS (INDIA) LTD.,,
8336,ADVANCE LIFESTYLES LTD.,252.3,-0.01466508125247721
8360,EXCEL CASTRONICS LTD.,10.8,-0.4629629629629629
8378,AHMEDABAD STEELCRAFT LTD.,286.4,0.08798882681564246
8392,METALYST FORGINGS LTD.,14563.5,0.08299515913070347
8468,AHURA WELDING ELECTRODE MFRS. LTD.,27.3,-0.003663003663003663
8523,AIMCO PESTICIDES LTD.,515.4,-0.12883197516492045
8628,AIRAN LTD.,179.0,0.044134078212290505
8645,AIRCOMMAND AIRTECHNICS LTD.,0.1,0.0
8646,AIRCOMMAND INDIA LTD.,1.5,0.0
8893,AJANTA PHARMA LTD.,4808.6,0.13843946262945553
8909,AJANTA SOYA LTD.,538.0,0.0039033457249070635
9167,AJCON GLOBAL SERVICES LTD.,203.1,0.04972919743968488
9335,AJWA FUN WORLD & RESORT LTD.,110.5,0.0334841628959276
9356,AFLOAT TEXTILE (INDIA) LTD.,,
9395,OPTIEMUS INFRACOM LTD.,3785.6,0.07436073541842773
9431,AKAR TOOLS LTD.,974.7,0.022878834513183545
9457,AKASH AGRO INDS. LTD.,149.0,0.11208053691275167
9505,AKASH INFRA-PROJECTS LTD.,549.2,0.03860160233066278
9553,AKASHDEEP METAL INDS. LTD.,3.3,0.0
9681,CORE EDUCATION & TECHNOLOGIES LTD.,18934.9,0.09932452772393834
9780,HUBTOWN LTD.,34389.4,0.011590780880154932
9793,AKSH OPTIFIBRE LTD.,4249.7,0.025154716803539076
10133,ALACRITY HOUSING LTD.,42.9,-0.039627039627039624
10135,ALACRITY SECURITIES LTD.,492.1,0.00203210729526519
10158,SAI JEEVADHARA FINANCE LTD.,6.5,-0.015384615384615385
10220,ALAN SCOTT INDS. LTD.,13.9,-0.37410071942446044
10229,ALANG INDUSTRIAL GASES LTD.,59.4,0.13636363636363635
