co_code,company_name,co_stkdate,bse_pb,nse_pb,eps_on_stkdate
245539,SYNGENE INTERNATIONAL LTD.,20160801,7.4861,7.4672,11.72
52181,CARE RATINGS LTD.,20160801,7.392,7.3769,44.3215
50692,C C L PRODUCTS (INDIA) LTD.,20160801,7.3069,7.3027,6.4994
215829,U P L LTD.,20160801,7.2615,7.2668,12.0073
119632,KEWAL KIRAN CLOTHING LTD.,20160801,7.2563,7.2170000000000005,57.5658
220014,SHEKHAWATI POLY-YARN LTD.,20160801,7.0775,7.2086,-3.4389
384105,BHARAT FINANCIAL INCLUSION LTD.,20160801,7.1770000000000005,7.1762,36.2856
393826,ALEMBIC PHARMACEUTICALS LTD.,20160801,7.1175,7.1409,38.9134
84205,KANSAI NEROLAC PAINTS LTD.,20160801,7.107,7.1122,7.2814
251194,TIMKEN INDIA LTD.,20160801,7.1004,7.1083,13.7132
180915,P T L ENTERPRISES LTD.,20160801,6.9943,7.0623,4.0913
74770,FOSECO INDIA LTD.,20160801,7.1983,7.0565,52.0006
12517,AMARA RAJA BATTERIES LTD.,20160801,7.0513,7.0509,29.2174
52835,CUMMINS INDIA LTD.,20160801,6.9654,6.9729,25.8961
134290,CERA SANITARYWARE LTD.,20160801,6.9716,6.9608,67.6848
246785,T P L PLASTECH LTD.,20160801,6.9978,6.9321,11.6534
225438,SHRIRAM PISTONS & RINGS LTD.,20160801,,6.9125,45.626999999999995
201184,RUSHIL DECOR LTD.,20160801,6.9005,6.9022,6.9583
144194,MENON BEARINGS LTD.,20160801,6.8306,6.8803,3.4882
246615,T V S MOTOR CO. LTD.,20160801,6.8811,6.8799,10.9464
37079,BLUE STAR LTD.,20160801,6.7922,6.8069,7.1666
146438,MINDA CORPORATION LTD.,20160801,6.7998,6.7236,2.4208
400962,KRIDHAN INFRA LTD.,20160801,6.6957,6.7170000000000005,0.2105
61957,DIVI'S LABORATORIES LTD.,20160801,6.7187,6.7073,43.8349
6916,ADVANI HOTELS & RESORTS (INDIA) LTD.,20160801,6.7458,6.6981,1.2938
90657,HARITA SEATING SYSTEMS LTD.,20160801,6.6779,6.6919,30.0166
346089,NARAYANA HRUDAYALAYA LTD.,20160801,6.6229,6.6219,3.7835
92590,HERO MOTOCORP LTD.,20160801,6.6156,6.6068,166.3242
202623,S H KELKAR & CO. LTD.,20160801,6.5359,6.5575,5.3699
469754,GREENLAM INDUSTRIES LTD.,20160801,6.4253,6.5089,16.8791
59898,DHANUKA AGRITECH LTD.,20160801,6.459,6.452999999999999,15.9238
49194,SPHERE GLOBAL SERVICES LTD.,20160801,6.3988,6.4085,1.2823
24685,AUROBINDO PHARMA LTD.,20160801,6.4046,6.401,27.4069
372575,SITI NETWORKS LTD.,20160801,6.3805,6.3723,-0.8238
24306,ATUL AUTO LTD.,20160801,6.3594,6.3594,20.5667
220498,SHILPA MEDICARE LTD.,20160801,6.3352,6.3529,14.8738
248093,TATA MOTORS LTD.,20160801,6.2996,6.3014,-0.5881
230671,SOMA TEXTILES & INDS. LTD.,20160801,6.2166,6.2882,-4.2927
305060,INTRASOFT TECHNOLOGIES LTD.,20160801,6.2126,6.251,25.8558
192547,RAMA STEEL TUBES LTD.,20160801,6.3587,6.234,4.5735
160874,NITIN FIRE PROTECTION INDS. LTD.,20160801,6.2199,6.2091,-1.0285
35548,A P L APOLLO TUBES LTD.,20160801,6.1952,6.1975,21.7504
98457,I I F L HOLDINGS LTD.,20160801,6.1488,6.1788,4.242
244486,SWARAJ ENGINES LTD.,20160801,6.1484,6.1705,43.8493
42684,ZYDUS WELLNESS LTD.,20160801,6.1829,6.145,27.0705
252196,TORRENT PHARMACEUTICALS LTD.,20160801,6.1224,6.1334,71.7853
11853,ALPHAGEO (INDIA) LTD.,20160801,6.1281,6.1117,22.7161
250620,THOMAS COOK (INDIA) LTD.,20160801,6.0669,6.0935,-0.4868
121506,KITEX GARMENTS LTD.,20160801,6.0388,6.0523,24.7242
95632,HOUSING DEVELOPMENT FINANCE CORPN. LTD.,20160801,6.0503,6.0494,48.0569
238067,SUDARSHAN CHEMICAL INDS. LTD.,20160801,6.031000000000001,6.0397,11.2499
31130,BATA INDIA LTD.,20160801,6.0346,6.0396,9.4641
200979,RUPA & CO. LTD.,20160801,5.974,6.0168,9.4725
25176,AVANTI FEEDS LTD.,20160801,5.9826,5.9915,35.9593
257429,UNIPLY INDUSTRIES LTD.,20160801,5.9541,5.9878,2.6678
266210,V R L LOGISTICS LTD.,20160801,5.99,5.9866,10.13
130382,LUPIN LTD.,20160801,5.9817,5.9852,70.6196
65745,ECLERX SERVICES LTD.,20160801,6.0058,5.9782,79.0896
135715,MAHARASHTRA SCOOTERS LTD.,20160801,5.9483,5.9726,87.9463
64150,DYNAMATIC TECHNOLOGIES LTD.,20160801,5.9814,5.9592,25.5462
261710,VAKRANGEE LTD.,20160801,5.9616,5.9537,8.0547
275155,ZEN TECHNOLOGIES LTD.,20160801,5.9583,5.9292,-2.0218
257613,CAMBRIDGE TECHNOLOGY ENTERPRISES LTD.,20160801,5.9339,5.9131,2.6692
270556,WALCHANDNAGAR INDUSTRIES LTD.,20160801,5.874,5.8817,-10.2258
25290,SANOFI INDIA LTD.,20160801,5.8706,5.88,108.2906
92629,HESTER BIOSCIENCES LTD.,20160801,5.8591,5.8731,23.7808
98827,INDIAN HOTELS CO. LTD.,20160801,5.8225,5.8379,0.8748
92486,HERITAGE FOODS LTD.,20160801,5.8104,5.8366,26.0399
182249,P V R LTD.,20160801,5.8349,5.8344,25.9281
204550,SOMANY CERAMICS LTD.,20160801,5.7928,5.7885,16.9705
41246,CADILA HEALTHCARE LTD.,20160801,5.7559,5.7608,15.0643
241914,SUPRAJIT ENGINEERING LTD.,20160801,5.7492,5.7597,4.7739
98501,TEAMLEASE SERVICES LTD.,20160801,5.6919,5.7332,11.4876
107169,JAMNA AUTO INDS. LTD.,20160801,5.7182,5.7299,10.8584
336002,XCHANGING SOLUTIONS LTD.,20160801,5.737,5.7010000000000005,0.3115
23561,ASTEC LIFESCIENCES LTD.,20160801,5.6959,5.6912,-1.3177
213862,SATIN CREDITCARE NETWORK LTD.,20160801,5.666,5.6839,22.0491
99308,INDO COUNT INDS. LTD.,20160801,5.6531,5.667000000000001,62.2519
18102,APOLLO HOSPITALS ENTERPRISE LTD.,20160801,5.6326,5.641,24.9904
374960,ADITYA BIRLA FASHION & RETAIL LTD.,20160801,5.6249,5.6345,-6.3984
269920,VOLTAS LTD.,20160801,5.617000000000001,5.6238,9.7801
